Kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
Perusakan Ekosistem,Bom Ikan,05/11/2018,18:30,110.18904,-4.06606,Laut Jawa,NYK Vega,Sao Tome & Principe,Kargo/Barang,121,IMO 19857,THC21111,59419,Lego,PT. Gilsum Jasa Semesta,Verna,Tanjung Uban / Teluk Sasah,Tagulandang,Abdul Hakim,Paraguay,,,,A,3,TNI AL,Bulker/Kpl Pengangkut Barang Curah,
Perusakan Ekosistem,Pembuangan Limbah,26/01/2019,12:20,137.8051187,0.98979135,Laut Halmahera,MV Alexia,Syria,Tug Boat/Kpl Tunda,220,IMO 44236,KEZ2492,14737,Sandar,PT. Ekspres Sistem Indonesia,Kristin Kreuk,P. Sailus,Menanga,Andrei Arshavin,Liechtenstein,,,,F,4,Bea Cukai,Kpl Nelayan,
Perusakan Ekosistem,Menabrak Karang,12/01/2018,01:05,119.1346143,-7.77313022,Laut Flores,MT Stolt Valor,Mali,Tongkang,108,IMO 43281,JFJ242324,69952,Lego,PT. Mitra Jasa Perkasa,Fecki,Muko-Muko,Fani,Bezos,"Congo, DRC",,,,B,3,Bea Cukai,Penumpang,
Perusakan Ekosistem,Pembuangan Limbah,08/10/2014,14:50,132.2311975,1.90662552,Laut Halmahera,"Estelle Mærsk, container ship for Maersk Line",Indonesia,Kpl Nelayan,189,IMO 46418,MJK5212,76776,Layar,PT. Alfindo Trans Courier,Sumargo,Wakai,Lameluru,Dewi Ratih Ayu Safitri,Serbia,,,,F,6,TNI AU,Tug Boat/Kpl Tunda,
Perusakan Ekosistem,Kebocoran Minyak,21/03/2016,19:50,120.4707773,3.45545735,Laut Sulawesi,USS Adhara (AK-71),Morocco,Survey/Kpl Survei,177,IMO 83616,MKD23521,34982,Sandar,PT. Makis Indonesia Utama,Gbor Horvth,Sausapor,Majene,Teuku Jacob,Papua New Guinea,,,,F,4,Bakamla,Kpl Penyelamat/Lifeboat,
Perusakan Ekosistem,Bom Ikan,11/12/2018,08:35,127.0238175,-4.99172195,Laut Banda,Sitakund,Uruguay,Kpl Pengebor/Drillship,132,IMO 66759,HCP111415,92474,Layar,PT. Sarana Daya Semesta,Sunarno,Dorosagu,Kalibaru,Kullit,Bouvet I.,,,,C,5,Polri,Kpl Derek/Crane,
Perusakan Ekosistem,Menabrak Karang,22/06/2015,22:15,118.0036121,-7.0499949,Laut Flores,SS Ideal X,French Polynesia,Kpl Pengebor/Drillship,118,IMO 81521,TXL92617,38194,Lego,PT. Titipan Varaz Ekspres,Bachtiar Datuk,Maffa,Wulandoni,Valente,Jarvis I.,,,,A,2,TNI AD,Kpl Ikan,
Perusakan Ekosistem,Kebocoran Minyak,30/01/2019,03:20,118.1277608,-7.2523525,Laut Flores,Amoco Cadiz,Mayotte,Tongkang,185,IMO 27535,CAZ13253,64333,Lego,PT. Mirantha Nuansa Ayu,Septian,Kalibaru,Pekalongan,Rima Melati,Malta,,,,D,2,TNI,Penumpang,
Perusakan Ekosistem,Pembuangan Limbah,27/02/2017,13:50,106.69861,-3.56024,Laut Jawa,MS Costa Marina,"Congo, DRC",Kpl Selam,210,IMO 63622,TJD1935,97385,Layar,PT. Sukma Bintang Surya,Peltola,Yaba,Teluk Betung,Emeterio,Liberia,,,,B,1,TNI AD,Tongkang,
Perusakan Ekosistem,Kebocoran Minyak,22/04/2014,19:25,111.53183,-4.60004,Laut Jawa,MV Alexia,Cayman Is.,Kpl Nelayan,191,IMO 61748,FBV251512,53221,Lego,Glory Souvenir,Ahmad Sembiring,Wanci,Serwaru,Petar,Aruba,,,,D,3,TNI AU,Survey/Kpl Survei,
Perusakan Ekosistem,Bom Ikan,23/11/2019,00:05,111.28621,-4.27918,Laut Jawa,MSC Carmen,French Polynesia,Kpl Ro-Ro,138,IMO 63963,ZYA261112,75437,Lego,PT. Indologistik Kurir Internusa,Odemwingie,Mesuji/Lampung,Lampia,Chol Jin,Cote d'Ivoire,,,,A,5,KKP,Kpl Selam,
Perusakan Ekosistem,Bom Ikan,17/11/2015,20:40,116.4357621,-8.0016936,Laut Flores,"Houston Express, container ship for Hapag-Lloyd line",Brazil,Tongkang,114,IMO 72782,LMW71420,28792,Layar,PT. Multi Prima Mandiri Pratama,Dimitri Gabiyev,Kotabaru,Pulau Ende,Moncef,Belarus,,,,D,4,TNI AL,Kargo/Barang,
Perusakan Ekosistem,Pembuangan Limbah,06/09/2019,20:55,108.60063,-4.69681,Laut Jawa,SS Tropic ||,Norfolk I.,Kpl Pengebor/Drillship,238,IMO 97134,HBE161219,65538,Layar,PT. Artha Prima Global,Emmanuel Ebou,Bitung,Tobilota,Jacob Smith,Romania,,,,B,5,TNI,Kpl Pengebor/Drillship,
Perusakan Ekosistem,Menabrak Karang,29/12/2015,03:20,109.46268,-6.00167,Laut Jawa,"Edith Mærsk, container ship for Maersk Line",Maldives,Tug Boat/Kpl Tunda,128,IMO 94543,HDX151321,82673,Layar,PT. Indoexpress Logistics,Donita,Seira,Falabisahaya,Djakaridja,Zambia,,,,A,5,KKP,Kpl Nelayan,
Perusakan Ekosistem,Bom Ikan,19/10/2019,03:00,122.4263446,2.42460759,Laut Sulawesi,USS Alkes (AK-110),Thailand,Kpl Pengeruk/Dredger,176,IMO 11646,IZF19413,46533,Lego,PT. Aditama Karya Abadi,Altintop,Teluk Sigintung/Seruyan,Kuala Semboja/Sebulu,Joseph Hooton,Papua New Guinea,,,,C,1,TNI AU,Kpl Derek/Crane,
Perusakan Ekosistem,Kebocoran Minyak,30/08/2017,13:05,109.2007,-5.43297,Laut Jawa,MS Star Clipper,South Korea,Kpl Layar,163,IMO 52858,GNX141710,41399,Sandar,PT. Primajaya Abadi Logistik,Peet,Banjarmasin,Karatung,Roman Dementyev,Guam,,,,B,6,Bea Cukai,Kpl Derek/Crane,
Perusakan Ekosistem,Menabrak Karang,03/10/2014,10:30,131.9984482,1.50074694,Laut Halmahera,MSC Geneva,Nauru,Kargo/Barang,201,IMO 57247,BJI21148,75998,Layar,PT. Risa Pratama Nusantara,Michael D.,Beo,Indramayu,Alexander N'Doumbou,Kiribati,,,,F,1,Bea Cukai,Bulker/Kpl Pengangkut Barang Curah,
Perusakan Ekosistem,Pembuangan Limbah,10/04/2015,05:40,128.8080326,-4.34874618,Laut Banda,MOL Enterprise,Singapore,Kpl Nelayan,131,IMO 94971,RHZ20136,57983,Lego,PT. Artha Prima Global,Siswomiharjo,Pasokan,Gresik,Agnesia,Argentina,,,,F,6,TNI AL,Kpl Peti Kemas/Container,
Perusakan Ekosistem,Bom Ikan,12/01/2017,12:10,117.9287803,-7.40004485,Laut Flores,MV Capt. Steven L. Bennett (T-AK-4296),Burundi,Kpl Pengebor/Drillship,181,IMO 38475,SXZ26254,11827,Layar,PT. Trimudilah Inti Mandiri,Manoel Ferraz de Campos Salles,Bulaa,Tanjung Santan,John Guidetti,Ghana,,,,D,3,Bea Cukai,Survey/Kpl Survei,
Perusakan Ekosistem,Bom Ikan,18/11/2017,03:40,109.67126,-5.10765,Laut Jawa,SS Runic,Gaza Strip,Kpl Militer,221,IMO 42121,DBI11525,14167,Lego,PT. Hadid Steel Indonesia,Palacios,Buano,P. Raas,Sherilyn Fenn,The Gambia,,,,A,5,TNI AU,Kpl Pemadam Kebakaran/Fireboat,
Perusakan Ekosistem,Pembuangan Limbah,14/01/2016,12:00,121.2578552,4.24210342,Laut Sulawesi,MV Amastra,Northern Mariana Is.,Tongkang,116,IMO 13331,OBG72422,28584,Layar,PT. Api Biru Nusantara,Lee Min,Tarempa,Maurole,Pearce,Belize,,,,D,4,KKP,Kpl Layar,
Perusakan Ekosistem,Bom Ikan,15/09/2016,12:35,111.34674,-5.75351,Laut Jawa,SS Bessemer Victory,Bhutan,Tug Boat/Kpl Tunda,129,IMO 42548,EAH1485,36868,Lego,Sigma Net,Mimm,Eray,Kotiti,P. C.,Senegal,,,,C,2,TNI AD,Speed Boat,
Perusakan Ekosistem,Bom Ikan,04/05/2017,04:55,119.7459715,4.23315243,Laut Sulawesi,MV Amastra,French Polynesia,Kpl Ikan,139,IMO 91951,EOR4313,23226,Layar,PT. Ben Sinergi Translogistik,Valon Behrami,Pulau Salura,Sebalang,Rene,Gabon,,,,F,5,TNI,Kpl Selam,
Perusakan Ekosistem,Bom Ikan,28/08/2016,20:35,128.1345711,-6.80349609,Laut Banda,MV Sirius Star,Indonesia,Kpl Layar,223,IMO 93749,VEA241013,86164,Lego,PT. Three Global Pratama Indonesia,Radius Prawiro,Marampit,Seba,Mandanda,Cocos Is.,,,,A,4,Polri,Kpl Kayu,
Perusakan Ekosistem,Menabrak Karang,22/02/2019,06:20,110.00092,-4.06001,Laut Jawa,"Umm Slal, LNG Tanker",Poland,Kpl Pesiar,105,IMO 15279,CCH162511,57831,Layar,PT. Pelangi Sukses Cemerlang,Alo Liliweri,Indari,Talang Duku,Henky Solaiman,Wallis & Futuna,,,,E,4,Bea Cukai,Kpl Penyelamat/Lifeboat,
Perusakan Ekosistem,Menabrak Karang,24/03/2015,15:10,131.2219445,1.70965297,Laut Halmahera,MV Empire MacCabe,Russia,Kpl Pemadam Kebakaran/Fireboat,249,IMO 42293,IDO10412,71722,Sandar,PT. Dexter Ekspressindo,Maria Rilke,Pasangkayu,Banyu Wangi/ Boom,Happy Lestari,Lebanon,,,,D,2,Polri,Kpl Peti Kemas/Container,
Perusakan Ekosistem,Kebocoran Minyak,05/05/2019,22:25,118.5407535,-6.85895702,Laut Flores,MT Stolt Valor,Azerbaijan,Kpl Selam,208,IMO 15118,DPJ23254,69573,Layar,"PT. Regal Integra Makmur, Tbk",Nash Lawler,Marabatuan,Jayapura,Hjelde,Senegal,,,,B,2,Bakamla,Kpl Derek/Crane,
Perusakan Ekosistem,Kebocoran Minyak,04/11/2014,06:35,122.8880714,4.16680082,Laut Sulawesi,"Estelle Mærsk, container ship for Maersk Line",Cambodia,Kpl Kayu,129,IMO 57217,ETC41414,81463,Lego,PT. Tpal Ekspres Indonesia,Idlan Talaha,Giliketapang,Atsy,Zakir,The Bahamas,,,,C,1,Bea Cukai,Speed Boat,
Perusakan Ekosistem,Menabrak Karang,17/10/2015,17:35,120.7799424,2.58443732,Laut Sulawesi,MV Mairangi Bay,Brunei,Speed Boat,225,IMO 75864,AWV222117,25829,Lego,PT. Petrindo Nusa Persada,Craig Bellamy,Leti,Oransbari,Petrov,Mongolia,,,,F,1,TNI,Kpl Selam,
Perusakan Ekosistem,Bom Ikan,23/05/2017,09:25,126.1278601,-5.40651051,Laut Banda,"Onaiza, LNG Tanker",Rwanda,Kpl Derek/Crane,232,IMO 13551,EDW21821,96221,Layar,PT. Jisheng Indonesia,Gouled,Nunbaun Sabu (Namosain),Malarko,Suwardi,Zambia,,,,E,3,TNI AU,Speed Boat,
Perusakan Ekosistem,Kebocoran Minyak,01/06/2017,22:55,129.9096082,-4.40552329,Laut Banda,"Onaiza, LNG Tanker",South Africa,Bulker/Kpl Pengangkut Barang Curah,246,IMO 53292,NLQ192511,68981,Lego,PT. IMS Ekspres Indonesia,Jason Sudeikis,Gorontalo,Sungai Nyamuk/Sebatik,Crisfar,British Indian Ocean Territory,,,,F,6,Bea Cukai,Kpl Pesiar,
Perusakan Ekosistem,Bom Ikan,29/07/2017,18:00,118.5700314,-6.95009337,Laut Flores,SS Prospector,Vanuatu,Kpl Pemerintah,220,IMO 55723,LIA32623,39955,Lego,PT. Gema Lintas Semesta,Raden Aria Wira Tanu III,Marabatuan,Batutua,Manurung,Costa Rica,,,,A,4,Polri,Kpl Ro-Ro,
Perusakan Ekosistem,Kebocoran Minyak,30/04/2017,17:00,129.8326837,-4.41184256,Laut Banda,USS Alkaid (AK-114),Togo,Kpl Peti Kemas/Container,126,IMO 34664,FLG1371,23588,Sandar,PT. Arsita Utama Indonesia,Novia Bachmid,Kawio,Taniwel,Ayn Rand,Dominican Republic,,,,C,2,Bakamla,Speed Boat,
Perusakan Ekosistem,Bom Ikan,19/02/2018,10:00,133.4451112,0.19989999,Laut Halmahera,SS Nomadic,Dominican Republic,Tongkang,103,IMO 63776,QSR202323,14925,Layar,PT. Kemala Putra Panglima 14,Yuryevich Myasnikov,Binanatu,Garongkong,Sena A. Utoyo,Mongolia,,,,F,5,Bakamla,Kpl Militer,
Perusakan Ekosistem,Kebocoran Minyak,17/08/2018,10:00,117.2370411,-7.61474571,Laut Flores,USS Sherman,Bosnia & Herzegovina,Kpl Pemerintah,213,IMO 23112,ALB18246,25211,Lego,PT. Pumasera Mitra Sejahtera,Samuel Honywood,Binongko,Pangkalan Dodek,Kenia,Aruba,,,,B,3,TNI AL,Kpl Pengeruk/Dredger,
Perusakan Ekosistem,Menabrak Karang,02/04/2018,08:30,107.56463,-4.42045,Laut Jawa,SS Ideal X,Reunion,Kpl Pesiar,238,IMO 72433,NGS25526,15194,Layar,PT. Rekha Trans Utama,H. Townes,Pangkalan Bun,Hatu Piru,Polosin,Vietnam,,,,A,5,Bea Cukai,Tongkang,
Perusakan Ekosistem,Pembuangan Limbah,20/04/2019,07:20,129.0999992,-4.64179595,Laut Banda,"Maharshi Bhardwaj, LPG Tanker*Mesaimeer, LNG Tanker",Fiji,Kpl Peti Kemas/Container,241,IMO 59755,VDG17111,89611,Sandar,PT. Atlas Transindo Raya,Roberto Falco,Balauring,Manggar,Arctic Monkeys,Tunisia,,,,E,2,Bakamla,Kpl Kayu,
Perusakan Ekosistem,Pembuangan Limbah,29/01/2019,08:40,130.0695446,-4.76698999,Laut Banda,SS Belgic,Tunisia,Kpl Derek/Crane,228,IMO 17644,BEG20241,12988,Sandar,PT. Risa Pratama Nusantara,Klimeyev,Sungai Pakning,Awerange/Barru,McQueen,Suriname,,,,C,6,Polri,Speed Boat,
Perusakan Ekosistem,Kebocoran Minyak,17/11/2015,14:10,130.6558208,-5.56436478,Laut Banda,MV Jindal Kamakshi,South Africa,Kpl Layar,112,IMO 78641,WZQ14138,46265,Lego,PT. Indomarco Primata,Bayu Gatra,Dawai,Gita Payahe,Mashal Ajil,Faroe Is.,,,,F,6,TNI,Bulker/Kpl Pengangkut Barang Curah,
Perusakan Ekosistem,Menabrak Karang,23/02/2018,10:05,130.5051492,2.12120556,Laut Halmahera,MSC Pamela,Iraq,Kpl Militer,246,IMO 16291,TNQ121626,66357,Layar,PT. Indomarco Primata,Kota Yabu,Liana Banggai,Pokai,Dwiki Aditya,Egypt,,,,B,5,KKP,Tongkang,
Perusakan Ekosistem,Pembuangan Limbah,31/01/2017,05:25,117.7222899,-7.18587575,Laut Flores,MSC Monterey,Burkina Faso,Tanker,176,IMO 28313,GWC18191,69227,Layar,PT. Top Express International,Bette,Air Bangis,Oswald Siahaan/Labuhan Angin,Ali Murtopo,Vietnam,,,,E,6,TNI AD,Kpl Selam,
Perusakan Ekosistem,Bom Ikan,11/06/2017,10:10,126.4311402,-4.94058069,Laut Banda,"SS Gallina, LNG Tanker",American Samoa,Bulker/Kpl Pengangkut Barang Curah,125,IMO 34321,WEG7120,43888,Sandar,PT. Buana Tirta,Adi Nugraha,Weda,Sadai,Sahal,Chad,,,,E,3,KKP,Kpl Ro-Ro,
Perusakan Ekosistem,Pembuangan Limbah,15/01/2019,04:30,135.2900452,0.53322396,Laut Halmahera,MSC Carouge,French Polynesia,Tanker,170,IMO 34832,SDK22326,59336,Lego,PT. Indomarco Primata,Lee Yeon Hee,Ilwaki,Biak,Patti Page,Azerbaijan,,,,C,1,TNI AD,Kpl Ikan,
Perusakan Ekosistem,Kebocoran Minyak,19/06/2017,02:00,130.2477024,-6.62330565,Laut Banda,Histria Agata,Luxembourg,Tanker,225,IMO 62145,XHV172022,34459,Sandar,PT. Cargo Andalan Nusantara,Junuzovi,Giliketapang,Waikelo,Aleister,Ireland,,,,B,4,TNI AD,Bulker/Kpl Pengangkut Barang Curah,
Perusakan Ekosistem,Pembuangan Limbah,22/02/2017,15:30,106.65559,-3.89184,Laut Jawa,CMA CGM Thalassa,Moldova,Speed Boat,212,IMO 92778,EBH573,35285,Sandar,PT. Paramas Permata,Sultan Samma,Tanjung Santan,Sungsang,Richard Nixon,French Southern & Antarctic Lands,,,,A,3,Bea Cukai,Kpl Pesiar,
Perusakan Ekosistem,Bom Ikan,12/04/2018,20:05,122.2120963,3.98143561,Laut Sulawesi,Maritime Jewel,Solomon Is.,Kpl Militer,170,IMO 54115,ADR24213,93449,Layar,PT. Ekspresku Internasional Logistik,Montejo,Tepeleo/Tapaleo,Subaim,Nikolayevich,Tajikistan,,,,D,2,TNI AU,Kpl Derek/Crane,
Perusakan Ekosistem,Menabrak Karang,12/11/2018,15:20,119.4490509,-7.63093022,Laut Flores,SS Atlantic Causeway,Guinea-Bissau,Kpl Pesiar,199,IMO 89122,WHQ111612,49843,Layar,PT. Mitra Berjaya Sukses Sejahtera,Yukijiro,Sungai Lumpur,Matasiri,Rajoelina,Guam,,,,F,2,TNI AU,Kpl Penyelamat/Lifeboat,
Perusakan Ekosistem,Pembuangan Limbah,26/08/2018,16:45,110.31176,-5.49767,Laut Jawa,SS Belgic |||,Georgia,Kpl Selam,209,IMO 79492,IBE14181,24235,Lego,PT. Trans Anugrah Logistik,Hans Georg,Laiwui,Belopa,Tamahori,Lebanon,,,,E,2,KKP,Kpl Ikan,
Perusakan Ekosistem,Kebocoran Minyak,30/10/2016,12:45,109.46928,-4.422,Laut Jawa,MV Capt. Steven L. Bennett (T-AK-4296),Hungary,Tug Boat/Kpl Tunda,190,IMO 95521,UIL5146,33173,Layar,PT. Jaha Buana Lestari,Satryanda,Teluk Dalam,Kakorotan,Karl Martin Leonhard Albrecht Kossel,Fiji,,,,C,2,KKP,Kpl Pengebor/Drillship,
Perusakan Ekosistem,Pembuangan Limbah,09/06/2016,16:15,118.9875398,-6.88779112,Laut Flores,SS Tropic,Turkey,Kpl Pengebor/Drillship,210,IMO 21383,JFE72623,92419,Lego,PD. Anugerah Sejati,Olivia Dewi,Maloy,Calang,Ardina,Samoa,,,,B,1,KKP,Bulker/Kpl Pengangkut Barang Curah,
Perusakan Ekosistem,Kebocoran Minyak,12/09/2019,15:35,129.8312525,-5.45743011,Laut Banda,MV Empire MacMahon,Uruguay,Kpl Penyelamat/Lifeboat,130,IMO 14298,VRX71426,67583,Layar,PT. Cakranusa Mining,Al Ahmed Al Sabah,Moor,Bungku,Butragueo,Tunisia,,,,B,1,Bakamla,Kpl Pengebor/Drillship,
Perusakan Ekosistem,Menabrak Karang,19/10/2014,17:15,134.5669408,0.89646758,Laut Halmahera,SS Delphic,Somalia,Kpl Nelayan,218,IMO 91937,SNU7257,63671,Lego,PT. Primajaya Abadi Logistik,Merriman,Elat,Labuan Bajo,Hina Rabbani,Barbados,,,,A,6,Bakamla,Tanker,
Perusakan Ekosistem,Pembuangan Limbah,14/09/2019,11:30,128.206324,-5.54168343,Laut Banda,USS Bali (ID-2483),Bolivia,Bulker/Kpl Pengangkut Barang Curah,178,IMO 49243,PZA14814,27573,Sandar,PT. Ensti Expres,Massimiliano Allegri,Tanjung Pakis,Ereke,Alexander Friedmann,Mauritius,,,,E,4,TNI AL,Kpl Kayu,
Perusakan Ekosistem,Menabrak Karang,29/05/2014,22:45,135.0919533,-0.05554309,Laut Halmahera,Truelove,Suriname,Kpl Selam,169,IMO 37646,QEV22526,87734,Sandar,PT. Dino Logistics Perkasa,Abdelhamid El Kaoutari,Kabare,Saukorem,Jin Akanishi,Armenia,,,,B,3,TNI AD,Tug Boat/Kpl Tunda,
Perusakan Ekosistem,Bom Ikan,04/09/2015,12:30,120.5384333,3.32930349,Laut Sulawesi,MV eut Strait (T-AK-W9519),Russia,Penumpang,207,IMO 75135,CAH62315,76715,Layar,PT. Nafastindo Trans Logistik,Ken Hung,Inawatan,Pangkalan Bun,Sheikh,Laos,,,,F,1,KKP,Survey/Kpl Survei,
Perusakan Ekosistem,Kebocoran Minyak,02/07/2017,10:40,126.401423,-6.60359072,Laut Banda,MS Antenor,Switzerland,Tanker,194,IMO 32143,NZQ15247,93999,Lego,PT. Manggala Jaya Makmur,Djanius,Panipahan,Weda,Lvenkrands,Kuwait,,,,B,4,KKP,Speed Boat,
Perusakan Ekosistem,Bom Ikan,29/11/2016,08:25,125.2493034,-6.75644937,Laut Banda,USS Azimech (AK-124),Paraguay,Kpl Layar,102,IMO 41614,VSC25128,57753,Lego,PT. Indopos Hasyim Ashari,and Mighty,Bukide,Eray,Vilia Ciputra,South Korea,,,,C,6,TNI AU,Speed Boat,
Perusakan Ekosistem,Menabrak Karang,18/10/2015,01:45,123.9044796,4.16271947,Laut Sulawesi,Mærsk Stralsund,Cape Verde,Kpl Penyelamat/Lifeboat,169,IMO 87641,NWI10113,39488,Lego,CV. Graha Multi Sarana,Bagas Rahman Dwi Saputra,Sanana,Galela,Samonas,Brunei,,,,C,6,KKP,Kpl Pemadam Kebakaran/Fireboat,
