kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
Pembalakan Liar,,14/12/2014,08:50,129.8893965,1.39456258,Laut Halmahera,USS Appanoose (AK-226),Bahrain,Kpl Ro-Ro,228,IMO 43529,MPY62424,37471,Lego,PT. Tpal Ekspres Indonesia,Ahmed Zaki Iskandar,Kempo,Petta,Hesti,Bhutan,,,,E,6,TNI AD,Kpl Pemerintah,
Pembalakan Liar,,25/08/2016,04:05,126.1701447,-5.55202676,Laut Banda,USS Sherman,Denmark,Kpl Selam,140,IMO 19113,DWT875,31255,Lego,Game Master,Jeremy Piven,Karang Agung,Banda Naira,rsted,Germany,,,,A,6,TNI,Kpl Penyelamat/Lifeboat,
Pembalakan Liar,,25/09/2018,09:25,118.6987466,-7.51553452,Laut Flores,"Umm Laqhab, LPG Tanker",Kiribati,Kpl Militer,116,IMO 86997,ZDP19214,99712,Lego,Standard Chartered Bank,Pedersen,Sei Kolak Kijang,Kuala Enok,Mike Godwin,Western Sahara,,,,B,3,TNI AD,Kpl Ikan,
Pembalakan Liar,,15/09/2019,01:20,108.6013,-4.84005,Laut Jawa,SS Tropic ||,Georgia,Kpl Selam,248,IMO 82349,GHR6147,92219,Layar,PT. Indonusa Putra Mandiri,Natale,Branta,Rengat/Kuala Cinaku,Abargil,Morocco,,,,B,3,TNI AL,Kpl Pesiar,
Pembalakan Liar,,13/10/2018,01:20,136.4677494,2.24208011,Laut Halmahera,USS Alnitah (AK-127),Namibia,Kpl Selam,160,IMO 53776,MDI2317,34439,Lego,PT. Primajaya Abadi Logistik,Omar Metwally,Pulau Mules,Labuhan,Soetjipto,Sao Tome & Principe,,,,B,2,Bea Cukai,Kpl Pesiar,
Pembalakan Liar,,26/02/2014,11:55,135.2774464,1.12936412,Laut Halmahera,Aranui 3,Israel,Kpl Militer,212,IMO 55168,RCW91122,23466,Sandar,Yong,Martinus Putuhena,Moutong,Tanjung Tiram/Karimun,George Washington,Poland,,,,F,3,KKP,Kpl Pesiar,
Pembalakan Liar,,02/04/2014,09:15,134.2152985,0.37594538,Laut Halmahera,MV Empire MacColl,Cyprus,Kpl Pengeruk/Dredger,183,IMO 31919,BFE102111,35928,Lego,PT. Three Global Pratama Indonesia,Andrea Cossu,Biringkasi,Bagan Asahan,Jean Dujardin,Hungary,,,,C,3,TNI,Kpl Selam,
Pembalakan Liar,,27/08/2016,17:10,116.5003091,-7.41657297,Laut Flores,SS Mayaguez,Japan,Tanker,168,IMO 94727,CUH18213,31199,Layar,PT. Mandiri Global Sejahtera Express,Matas Donnet,Pigaraja,Teluk Sigintung/Seruyan,Lkke,Sri Lanka,,,,C,4,TNI AD,Kpl Selam,
Pembalakan Liar,,03/08/2016,06:45,130.5093182,2.38362611,Laut Halmahera,Akebono Maru,Mexico,Kpl Ro-Ro,127,IMO 87113,ABB81523,89396,Lego,PT. Nirwana Indah Cemerlang,D. Zawawi Imron,Patani,lamakera,Jerry Yang,China,,,,D,6,TNI AL,Kpl Pengeruk/Dredger,
Pembalakan Liar,,03/04/2016,20:25,135.4943683,0.42358092,Laut Halmahera,MV eut Strait (T-AK-W9519),El Salvador,Tanker,172,IMO 74394,LYP71815,45897,Layar,PT. Rajawali Dirgantara Perkasa,Davor,Pemalang,Meulaboh,Alex Pettyfer,Nicaragua,,,,F,6,TNI AU,Kpl Derek/Crane,
Pembalakan Liar,,12/01/2019,08:45,123.3247149,3.77974171,Laut Sulawesi,MSC Nuria,Christmas I.,Kpl Ikan,123,IMO 39877,VWE182125,51974,Lego,PT. Dharmasa Adi Sejahtera,Meuthia,Keramaian,Tual,Koo,Honduras,,,,B,2,TNI AD,Kargo/Barang,
Pembalakan Liar,,10/07/2015,11:35,126.9953975,-4.54201361,Laut Banda,Truelove,Aruba,Tanker,170,IMO 79265,YTY5411,43869,Lego,PT. Pusaka Cakra,Yoshiaki,Banyu Wangi/ Boom,Jampea,Giandomenico Mesto,Bolivia,,,,E,4,Bea Cukai,Kpl Ro-Ro,
Pembalakan Liar,,18/10/2014,08:10,117.0049982,-6.6288069,Laut Flores,SS Arthur M. Anderson,Serbia,Kpl Peti Kemas/Container,212,IMO 41418,VPT11626,18343,Layar,PT. Windu Pratama Courier,Daniel Osvaldo,Geser,Menanga,Martin L. Perl,India,,,,F,6,TNI AU,Kpl Ro-Ro,
Pembalakan Liar,,23/01/2015,06:00,125.1393837,-5.48554711,Laut Banda,CMA CGM Thalassa,China,Tongkang,239,IMO 17872,MGK143,28651,Sandar,PT. Bee Bersama Kargo,Kiyan Soltanpour,Namlea,Kwandang,Isam Surentu,Liechtenstein,,,,B,5,Bea Cukai,Kpl Pemerintah,
Pembalakan Liar,,11/10/2017,17:00,119.967125,3.67996529,Laut Sulawesi,USS Albireo (AK-90),Cook Is.,Kpl Pemerintah,118,IMO 45566,SNB231314,18518,Sandar,PT. Three Global Pratama Indonesia,Leonard Roberts,Pulau Kayoa,Brondong,Tierney,Saudi Arabia,,,,B,5,TNI AL,Kpl Nelayan,
Pembalakan Liar,,16/09/2017,14:55,119.3505941,-6.44996623,Laut Flores,LT Cortesia,Croatia,Kpl Peti Kemas/Container,197,IMO 81142,VIJ151215,74492,Lego,PT. Srna Indonesia,Kitaro,Dawi-dawi,Bukide,Dainy,Poland,,,,D,5,Bakamla,Kpl Derek/Crane,
Pembalakan Liar,,26/06/2017,01:40,123.0436927,4.39448435,Laut Sulawesi,SS Suevic,Moldova,Speed Boat,242,IMO 11842,SYH41817,51179,Layar,PT. Abjad Barco Lamhin,Lamoh,Dabo Singkep,Dorosagu,Georg Ernst,Tuvalu,,,,A,2,Bea Cukai,Kpl Ro-Ro,
Pembalakan Liar,,19/01/2019,15:25,120.1382762,4.28043643,Laut Sulawesi,SS Belgic ||||,Morocco,Tug Boat/Kpl Tunda,152,IMO 95918,DVZ231721,69643,Layar,Toko Obat Bandung,Abeid,Nipah Panjang,Sesayap,Federov,Norway,,,,C,4,TNI AD,Kpl Pemerintah,
Pembalakan Liar,,20/06/2019,04:35,136.8064589,0.10742338,Laut Halmahera,USS Albireo (AK-90),Costa Rica,Tongkang,228,IMO 31691,KJL5236,39177,Layar,PT. Tushimaro Express,E. Stevenson,Baranusa,Ereke,Joris Delle,Dominican Republic,,,,E,3,Bakamla,Supply Ship,
Pembalakan Liar,,09/01/2015,03:40,129.6251826,-5.77901017,Laut Banda,USS Sherman,Niue,Kpl Kayu,131,IMO 85273,UOE14193,11434,Layar,PT. Pumasera Mitra Sejahtera,Andikawanto,Bintuhan/Linau,Nunbaun Sabu (Namosain),Mohammad Khouja,Netherlands Antilles,,,,F,5,Bea Cukai,Kpl Derek/Crane,
Pembalakan Liar,,06/09/2018,13:10,129.4317178,-6.09154537,Laut Banda,SS Ionic,Dominican Republic,Kpl Derek/Crane,150,IMO 43126,RHS24923,94193,Layar,PT. Jaya Halim Cargo,Arnold Mononutu,Calang,Tanjung Sarang Elang,Della Destiara,Tokelau,,,,D,2,Bea Cukai,Kpl Pengeruk/Dredger,
Pembalakan Liar,,12/05/2015,23:15,121.0720249,2.06373709,Laut Sulawesi,USS Azimech (AK-124),Falkland Is.,Kpl Kayu,190,IMO 89914,ZWW31324,14622,Lego,PT. Satu Sumber Sarana,Hsiao,Waworada,Branta,Aliyudin,Samoa,,,,C,3,TNI AD,Bulker/Kpl Pengangkut Barang Curah,
Pembalakan Liar,,04/10/2016,00:10,134.4282771,2.26480352,Laut Halmahera,MV Jindal Kamakshi,Nepal,Kpl Selam,235,IMO 76941,MLH202216,79456,Layar,PT. Ben Sinergi Translogistik,Gnther,Tanjung Redeb,Kota Agung,Mikhail Saakashvili,Cote d'Ivoire,,,,B,5,KKP,Kpl Kayu,
Pembalakan Liar,,07/03/2014,07:20,109.8498,-4.43381,Laut Jawa,USS Ara (AK-136),Pitcairn Is.,Kpl Militer,231,IMO 76731,EBX251020,58294,Layar,PT. Central Express,Kerem,Wuring,Dawai,Ryan Mendes,Georgia,,,,D,3,TNI,Kpl Militer,
Pembalakan Liar,,26/03/2015,15:50,133.3382703,0.04061464,Laut Halmahera,SS Medic,Suriname,Penumpang,219,IMO 53785,OBV91714,95548,Lego,PT. Pelangi Sukses Cemerlang,Tadjudin Noor Aly,Pota,Galela,Irshadi Bagas,Netherlands Antilles,,,,A,6,TNI AD,Supply Ship,
Pembalakan Liar,,18/05/2015,00:55,133.9266456,-0.12028685,Laut Halmahera,"Houston Express, container ship for Hapag-Lloyd line",Kenya,Kpl Pengebor/Drillship,233,IMO 88125,SFN2558,35867,Layar,PD. Elang Jaya,Selishchev,Kuala Pembuang,Mumugu,Graa,Burundi,,,,A,6,KKP,Tug Boat/Kpl Tunda,
Pembalakan Liar,,09/02/2019,08:40,118.441028,-7.48675992,Laut Flores,USS Alderamin (AK-116),Dominican Republic,Kpl Nelayan,132,IMO 33468,QVL26211,99454,Lego,PT. Waskita Elang Perkasa,Yasuhito End,Sungai Lumpur,Marampit,Arfian,Moldova,,,,C,4,KKP,Kpl Militer,
Pembalakan Liar,,08/09/2019,09:55,119.2209241,-6.99065411,Laut Flores,USS Allioth (AK-109),India,Tug Boat/Kpl Tunda,145,IMO 68275,QUY102121,33549,Lego,Bintang Terang,Jane Wyman,Muntok,Sei Berombang,Ing-wen,Libya,,,,A,4,TNI AD,Kpl Peti Kemas/Container,
Pembalakan Liar,,19/03/2015,18:10,117.4833225,-7.01848265,Laut Flores,"Emma Mærsk, container ship for Maersk Line",Heard I. & McDonald Is.,Tanker,147,IMO 93356,PCI141219,46182,Lego,PT. Ekspresku Internasional Logistik,Zinzendorf,Manokwari,Kadatua,Davide Lanzafame,Micronesia,,,,C,1,KKP,Tongkang,
Pembalakan Liar,,01/11/2019,18:25,128.7632502,-6.32746798,Laut Banda,USS Alderamin (AK-116),Estonia,Kpl Ro-Ro,222,IMO 93472,SIS26151,42274,Layar,PT. Top Express,Boumal,Mesuji/OKI,Kolaka,Jonan,Grenada,,,,D,3,KKP,Kpl Pengeruk/Dredger,
Pembalakan Liar,,09/05/2015,03:35,120.9241007,4.0337603,Laut Sulawesi,Altmark,Ecuador,Kargo/Barang,181,IMO 22275,XLX61520,23936,Sandar,PT. Ekspres Sistem Indonesia,Faroek Ishak,Gresik,Tanjung Emas,Peter Charles Doherty,Nicaragua,,,,B,1,Bakamla,Kpl Layar,
Pembalakan Liar,,08/09/2017,21:30,116.6654129,-7.07654008,Laut Flores,MV Tampa,Kenya,Kpl Militer,168,IMO 52644,QTU18199,69546,Lego,PT. Ekspres Sistem Indonesia,Adrianus Asia,Belopa,Pulau Mules,Emiliano Armenteros,Montenegro,,,,C,5,Polri,Kpl Ikan,
Pembalakan Liar,,28/10/2015,03:15,117.1665417,-7.27596971,Laut Flores,"TSS Camito, banana boat of Fyffes Line.",Angola,Kargo/Barang,158,IMO 52861,MNN182317,13459,Layar,"PT. Wicaksana Overseas International, Tbk",Sanjiva Reddy,Wini,Parigi,Edhie Wibowo,Monaco,,,,F,5,Bea Cukai,Bulker/Kpl Pengangkut Barang Curah,
Pembalakan Liar,,10/11/2019,21:30,121.355335,2.91891549,Laut Sulawesi,MSC Sabrina,Norway,Kpl Nelayan,225,IMO 33688,MXD201414,44366,Lego,PT. Ekamatra Rizqi Anugrah,Dean Martin,Singkawang,Belang-Belang,Michael Tonge,United States,,,,D,2,KKP,Kpl Pesiar,
Pembalakan Liar,,24/06/2017,14:35,108.44048,-3.70159,Laut Jawa,LT Cortesia,Montenegro,Tanker,190,IMO 23538,LEI1558,43132,Layar,PT. Astragraphia Xprins indonesia,P. Morgan,Pulau Ende,Probolinggo,Antonov,Philippines,,,,C,4,TNI AL,Survey/Kpl Survei,
Pembalakan Liar,,24/11/2015,18:50,131.6438396,-0.05211932,Laut Halmahera,Astron,Libya,Tanker,207,IMO 19887,FGP19813,26263,Sandar,PT. Sinar Parahyangan Abadi,Eiji Okuda,Dabo Singkep,Kalianda,Whitley,Yemen,,,,D,4,TNI AD,Kpl Pengeruk/Dredger,
Pembalakan Liar,,09/01/2016,12:10,119.6779711,-7.82696034,Laut Flores,MV Empire MacMahon,Georgia,Kpl Ro-Ro,159,IMO 18645,DDQ252113,51689,Lego,PT. Srna Indonesia,Joaqun Pardav,Namrole,Tanjung Pinang,Todosey,Cameroon,,,,C,6,TNI AU,Kpl Pemerintah,
Pembalakan Liar,,14/02/2019,19:30,108.45261,-4.7311,Laut Jawa,MS Costa Marina,Guam,Tongkang,249,IMO 39749,GKD5262,55631,Lego,PT. Srna Indonesia,Dorrian,Sebuku,Kuala Mendahara,Carlos Humberto,Czech Republic,,,,D,1,TNI AL,Kpl Ro-Ro,
Pembalakan Liar,,20/03/2019,09:00,117.6989657,-8.02542326,Laut Flores,"Onaiza, LNG Tanker",Rwanda,Penumpang,231,IMO 62899,GRH2679,15225,Layar,PT. Bermuda Mandiri Brilian,Thomas ap Catesby Jones,Toyando,Malili (Sungai),Igor M.,Tanzania,,,,F,1,TNI,Tug Boat/Kpl Tunda,
Pembalakan Liar,,19/03/2017,06:45,124.5768917,4.00329222,Laut Sulawesi,MV Star Osakana,Bangladesh,Speed Boat,210,IMO 86886,PEJ15915,48522,Lego,PT. Solid Express Global,Soo,Teluk Melano/Teluk Batang,Muara Sabak,Lady Bird Johnson,Tonga,,,,B,6,TNI AU,Kpl Selam,
Pembalakan Liar,,26/11/2018,01:30,138.1056338,1.87805007,Laut Halmahera,"Gudrun Mærsk, container ship for Maersk Line",Iran,Survey/Kpl Survei,123,IMO 31899,SZV20115,89298,Sandar,Sendok Piring/Resto,Sam Concepcion,Juwana,Kobisadar,Luigi Giorgi,Slovenia,,,,D,6,TNI AL,Kpl Layar,
Pembalakan Liar,,10/10/2015,19:50,116.8049785,-7.59219296,Laut Flores,Torben Spirit,Northern Mariana Is.,Kpl Layar,132,IMO 87898,OUB242615,85684,Sandar,PT. Uni Logistik Indonesia,Bryan Adams,Bumbulan,Bintuhan/Linau,Gaby Jallo,Belgium,,,,B,3,Bea Cukai,Kpl Ro-Ro,
Pembalakan Liar,,24/04/2018,09:35,111.25458,-4.62104,Laut Jawa,MT Trochus,Niger,Tanker,166,IMO 83478,NIZ16522,12872,Sandar,PT. Mitra Berjaya Sukses Sejahtera,James S.,Sawang,Gudang Arang,Rinat Suyargulov,Slovakia,,,,E,4,TNI AL,Tongkang,
Pembalakan Liar,,03/12/2017,16:35,125.9791475,-5.49438548,Laut Banda,Histria Coral,Cook Is.,Kpl Pemerintah,201,IMO 76755,XTI6137,29542,Sandar,PT. Abjad Barco Lamhin,Lim Joon-Sik,Pulau Baai,Selayar/Benteng/Rauf Rahman,Oli,French Southern & Antarctic Lands,,,,B,1,TNI,Kpl Pesiar,
Pembalakan Liar,,26/10/2019,15:35,116.9890085,-7.88664601,Laut Flores,MSC Carouge,Latvia,Speed Boat,218,IMO 68277,NQQ42523,88773,Layar,PT. Wira Andalan Sukses,Jim Sturgess,Malahayati,Tanjung Santan,Chautemps,Indonesia,,,,E,6,Bea Cukai,Tongkang,
Pembalakan Liar,,23/06/2016,04:35,124.2295317,2.93012597,Laut Sulawesi,Torben Spirit,Guyana,Kpl Derek/Crane,104,IMO 28455,KLZ41821,33195,Sandar,PT. Xpresindo Courier,D'Ambrosio,Para,Pulau Salura,Johann Durand,Libya,,,,A,5,TNI,Kpl Peti Kemas/Container,
Pembalakan Liar,,21/05/2016,12:05,128.9690192,-4.63451542,Laut Banda,"Estelle Mærsk, container ship for Maersk Line",Botswana,Tanker,229,IMO 26777,SUL18619,81581,Layar,PT. Indopos Hasyim Ashari,Gunnar Gren,Mandopolo/Jojame,Pulang Pisau,Llewelyn,China,,,,B,3,Bakamla,Kpl Layar,
Pembalakan Liar,,26/02/2018,20:45,132.3041564,1.03167595,Laut Halmahera,MV Jindal Kamakshi,Heard I. & McDonald Is.,Kpl Militer,157,IMO 89315,INX24117,32547,Lego,PT. Ekspres Sistem Indonesia,Malam Bacai Sanh,Bemo,Daruba,Prasodjo,Wallis & Futuna,,,,F,5,TNI AL,Kpl Ro-Ro,
Pembalakan Liar,,03/05/2017,04:10,130.6599783,1.95484032,Laut Halmahera,MT Sidsel Knutsen,Somalia,Kpl Derek/Crane,167,IMO 82747,OTO16915,33936,Layar,Game Spot,Rahan Krangar,Poso,Tegal,Tumpal Dorianus,China,,,,A,1,TNI,Kargo/Barang,
