kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
Penambangan Ilegal,Pasir,30/07/2017,10:15,124.15142,2.08112001,Laut Sulawesi,Astron,Turks & Caicos Is.,Kpl Derek/Crane,171,IMO 66998,PWW171912,99894,Sandar,PT. Win Semesta Ekspress,Yurike Prastika,Teluk Malala,Dorosagu,D. Lax,Estonia,,,,C,3,Bakamla,Kpl Nelayan,
Penambangan Ilegal,Pasir,11/10/2019,17:15,108.53786,-5.29345,Laut Jawa,SS Gallic,Australia,Kpl Pengeruk/Dredger,179,IMO 41324,QMW24264,91614,Sandar,PT. Dulangmas Tirta,Jakaya Mrisho,Pasangkayu,Wuring,Deariska,The Gambia,,,,E,1,KKP,Penumpang,
Penambangan Ilegal,Timah,24/09/2016,06:40,116.9269281,-7.5958823,Laut Flores,USS Alnitah (AK-127),Canada,Kpl Ikan,239,IMO 52976,UVD102514,53453,Sandar,PT. Gamma Epsilon ,Djam Karet,Padang Bai,Para,lafur Arnalds,Turks & Caicos Is.,,,,E,4,TNI,Kpl Selam,
Penambangan Ilegal,Biji Besi,25/06/2019,09:55,120.946611,3.18439665,Laut Sulawesi,SS Nomadic,Mayotte,Kpl Derek/Crane,204,IMO 75485,IIM212617,75318,Layar,PT. Toyo Pack Prima Mandiri,der Struijk,Ujung Jabung,Babang,Joan Mondale,Norfolk I.,,,,D,1,TNI,Survey/Kpl Survei,
Penambangan Ilegal,Pasir,18/08/2017,06:25,118.3400053,-7.65434591,Laut Flores,Quinquereme,Guyana,Kpl Kayu,173,IMO 89369,NIZ16522,76914,Lego,PT. Jaha Buana Lestari,Luiz,Adaut,Bintuhan/Linau,Publius,Suriname,,,,A,2,Bakamla,Tug Boat/Kpl Tunda,
Penambangan Ilegal,Batu Bara,06/11/2015,04:25,107.97752,-3.60485,Laut Jawa,USS Arided (AK-73),Lithuania,Kpl Derek/Crane,144,IMO 77154,UQT222613,54714,Sandar,PT. Nirwana Indah Cemerlang,Margie Segers,Telaga Biru,Yaba,Moustapha Bayal Sall,Cape Verde,,,,A,1,TNI AU,Kpl Pengeruk/Dredger,
Penambangan Ilegal,Biji Besi,18/02/2015,06:25,117.7014028,-7.1100099,Laut Flores,Olga Mærsk (1948),Kazakhstan,Kpl Pengebor/Drillship,143,IMO 66699,YWD262024,76916,Layar,PT. Royal Express Indonesia,Fabian Giefer,Tepa,Baturube,Khamis al-Qaddafi,Lesotho,,,,A,5,KKP,Kpl Pemadam Kebakaran/Fireboat,
Penambangan Ilegal,Batu Bara,30/01/2014,08:20,129.9515328,0.04788433,Laut Halmahera,"Onaiza, LNG Tanker",Senegal,Supply Ship,246,IMO 86351,AKZ151,98348,Layar,PT. Mustika Sekartaji,Ulysses S.,Tanjung Api-Api,Palipi,James Williams,Eritrea,,,,A,4,TNI AL,Kpl Penyelamat/Lifeboat,
Penambangan Ilegal,Timah,30/05/2019,11:05,118.2097404,-7.5669164,Laut Flores,SS Tauric,Philippines,Kpl Pemadam Kebakaran/Fireboat,186,IMO 14496,SFB42018,45655,Layar,PT. Delta Anugerah Lestari Ekspres,Zouma,Kintap,Banyu Wangi/ Boom,Hasyim Djalal,Cocos Is.,,,,E,6,TNI,Kpl Ro-Ro,
Penambangan Ilegal,Biji Besi,10/04/2015,09:50,137.3366927,2.03211055,Laut Halmahera,USS Arided (AK-73),Georgia,Kpl Pemadam Kebakaran/Fireboat,200,IMO 29735,KHK2655,23292,Sandar,PT. Rekha Trans Utama,Takashi Kasahara,Bitung,Teminabuan,Boullier,Turkey,,,,F,2,KKP,Kpl Layar,
Penambangan Ilegal,Batu Bara,13/09/2014,20:45,107.50432,-6.10035,Laut Jawa,Seabulk Pride,Qatar,Kpl Kayu,161,IMO 24933,JHG62520,69969,Lego,PT. Bermuda Mandiri Brilian,Moln,Pantoloan,Air Bangis,Pirmin,Grenada,,,,C,2,Bakamla,Kpl Peti Kemas/Container,
Penambangan Ilegal,Bauksit,13/09/2018,19:35,138.9370608,1.64161665,Laut Halmahera,"TSS Golfito, banana boat of Fyffes Line",Tokelau,Kpl Pengebor/Drillship,214,IMO 44281,RCS181822,24851,Lego,PT. Direga Rayakonsult,Traianos,Wulandoni,Bintuhan/Linau,Radovanovi,Virgin Is.,,,,A,6,TNI,Kpl Pengebor/Drillship,
Penambangan Ilegal,Biji Besi,04/09/2018,00:35,118.8326096,-7.63118509,Laut Flores,SS Belgic,Cyprus,Kpl Pesiar,158,IMO 79458,VJM14425,32275,Lego,PT. Garuda Tama Indonesia,Linda Weni,Tobilota,Balauring,Yudhi Wahyuni,Mayotte,,,,A,3,TNI AU,Kpl Pemerintah,
Penambangan Ilegal,Timah,31/05/2014,00:45,130.2940901,-4.64928042,Laut Banda,MCP Altona,Niue,Kpl Pengebor/Drillship,111,IMO 12755,HHY171520,27112,Lego,PT. Indomontas Karya Mandiri,Edward Tudor Pole,Daruba,Gorontalo,Bill Nighy,Ireland,,,,F,2,Polri,Kpl Militer,
Penambangan Ilegal,Batu Bara,22/12/2014,09:50,109.64147,-4.41333,Laut Jawa,MV Sea Empress,Guam,Kpl Peti Kemas/Container,106,IMO 54187,TZP12019,29228,Sandar,Yayasan Fajar Taruna Harmonis,Ferdinand Wiggers,Nunbaun Sabu (Namosain),Matui,Mark Zuckerberg,Singapore,,,,F,6,Bakamla,Kargo/Barang,
Penambangan Ilegal,Pasir,04/02/2015,14:00,130.6061193,-4.83321247,Laut Banda,USS Appanoose (AK-226),Ethiopia,Kpl Ro-Ro,179,IMO 39791,SYW111814,29296,Lego,PT. Direga Rayakonsult,Armando Teixeira,Banten/Cigading,Babang,Ren Giscard d'Estaing,Niger,,,,B,6,Bea Cukai,Kpl Pengebor/Drillship,
Penambangan Ilegal,Bauksit,09/12/2016,05:40,126.7380872,-4.61668156,Laut Banda,MOL Enterprise,Guyana,Kpl Nelayan,180,IMO 37456,HVO111119,14962,Sandar,Nusantara,Bryan Adams,Tikong,Parlimbungan Ketek,Richard Branson,French Guiana,,,,E,1,TNI AL,Tug Boat/Kpl Tunda,
Penambangan Ilegal,Timah,06/01/2016,22:30,109.09233,-5.1535,Laut Jawa,MV Ranga,Uganda,Kpl Pengeruk/Dredger,115,IMO 86142,LOQ2114,86369,Lego,PT. Uni Logistik Indonesia,Robert Kearns,Tanjung Tiram/Batubara,Midai,West Field,Ireland,,,,B,5,Polri,Kpl Selam,
Penambangan Ilegal,Biji Besi,21/03/2016,14:45,119.1653105,-7.94695941,Laut Flores,Thomas W. Lawson,Haiti,Kargo/Barang,101,IMO 33635,GAR21256,15737,Lego,PT. Top Express,Tobias Mikkelsen,Tanah Ampo,Sofifi,Maramis,Central African Republic,,,,B,4,Bea Cukai,Tanker,
Penambangan Ilegal,Bauksit,07/05/2017,16:10,123.2621817,4.1901038,Laut Sulawesi,CMA CGM Thalassa,Japan,Tug Boat/Kpl Tunda,210,IMO 75482,SDS2565,78593,Sandar,PT. Jaya Mitra Makmur,Cobeo,Barus,Tanjung Api-Api,Yoon Seung Ah,The Bahamas,,,,D,2,TNI AU,Tongkang,
Penambangan Ilegal,Batu Bara,01/02/2016,18:55,136.4582205,2.10719495,Laut Halmahera,CMA CGM Vela,Mali,Kpl Peti Kemas/Container,240,IMO 26937,UCW82520,23495,Sandar,PT. Three Global Pratama Indonesia,Sukarnoputra,Ampenan,Maffa,Sugara,Guinea-Bissau,,,,E,3,Bea Cukai,Kpl Ro-Ro,
Penambangan Ilegal,Biji Besi,22/10/2016,11:30,136.2932793,0.71123339,Laut Halmahera,MSC Napoli,Greenland,Kpl Peti Kemas/Container,137,IMO 49232,EUX11267,44973,Lego,PT. Trans Binatama Indonesia,Aleksandr Bormotov,Ereke,Tanjung Berakit,Nahza Soebijakto,Grenada,,,,C,6,TNI AL,Kpl Derek/Crane,
Penambangan Ilegal,Biji Besi,27/05/2018,15:30,110.31103,-4.62727,Laut Jawa,"Houston Express, container ship for Hapag-Lloyd line",Turks & Caicos Is.,Kpl Derek/Crane,196,IMO 28915,YTE251714,99445,Layar,CV. Deline Asia,Meloni,Dawai,Ippi,Moriyama,Dominican Republic,,,,D,2,TNI AU,Speed Boat,
Penambangan Ilegal,Biji Besi,04/08/2014,06:40,109.06558,-5.58955,Laut Jawa,Seabulk Pride,Central African Republic,Penumpang,222,IMO 31834,HAS9214,99319,Sandar,PT. Gamma Epsilon ,Imanol Agirretxe,Sungsang,Bintuni,Debby Susanto,Italy,,,,F,1,TNI AL,Kpl Pengeruk/Dredger,
Penambangan Ilegal,Timah,05/12/2017,12:20,124.9783598,-4.39069438,Laut Banda,MS Antenor,Benin,Tongkang,165,IMO 99857,IUP112511,85516,Lego,Kharisma Abadi,William F. Albright,Lasalimu,Kur,Revees,Argentina,,,,A,6,Bakamla,Kpl Militer,
Penambangan Ilegal,Pasir,21/01/2019,12:40,125.0056418,-6.3181481,Laut Banda,MV Stolt Strength,Jan Mayen,Tongkang,142,IMO 86858,AZA211026,41819,Sandar,PT. Fama Persada,Pia Zebadiah Bernadet,Malbufa,Para,Petula Clark,San Marino,,,,E,2,KKP,Kpl Ro-Ro,
Penambangan Ilegal,Timah,14/07/2017,21:00,106.81403,-4.03382,Laut Jawa,U-Sea Colonsay,St. Kitts & Nevis,Survey/Kpl Survei,232,IMO 67344,LBC221224,89327,Lego,Dua Saudara,Mohammad Tadjudin Noor,Tanjung Emas,Gorontalo,Tremmel,Samoa,,,,D,1,TNI,Kpl Ro-Ro,
Penambangan Ilegal,Timah,29/08/2016,02:35,136.2019939,0.71159121,Laut Halmahera,MV Star Osakana,Belize,Kpl Nelayan,175,IMO 61298,ANY7158,72279,Sandar,PT. Direga Rayakonsult,McDermott,Wani,Gorom,Maresca,Benin,,,,F,3,TNI AD,Tongkang,
Penambangan Ilegal,Bauksit,06/10/2019,07:30,126.1222704,-6.35242634,Laut Banda,USS Ascella (AK-137),Finland,Bulker/Kpl Pengangkut Barang Curah,117,IMO 98932,ZQC1854,51497,Sandar,PT. Astragraphia Xprins indonesia,Esme Denters,Pelita,Rainis,R. Iskak,Syria,,,,B,4,KKP,Supply Ship,
Penambangan Ilegal,Batu Bara,13/05/2015,08:55,108.56762,-4.44832,Laut Jawa,SS Belgic |||,St. Pierre & Miquelon,Kpl Pengebor/Drillship,208,IMO 65268,VRD1995,96596,Lego,PT. Indah Yatama,Kerimolu,Atsy,Lhok Tuan,Densill,Finland,,,,D,5,TNI AU,Bulker/Kpl Pengangkut Barang Curah,
Penambangan Ilegal,Timah,24/02/2017,14:40,118.3564701,-7.83337389,Laut Flores,MV Vikartindur,Sudan,Kargo/Barang,247,IMO 46251,PMB4208,52278,Lego,PT. Bintang Buana Kargotama,Charlison,Pigaraja,Raha,Boy Hamzah,Lithuania,,,,A,6,TNI AD,Penumpang,
Penambangan Ilegal,Bauksit,04/05/2017,04:15,129.3665342,-6.84146381,Laut Banda,Salem,Norway,Kpl Ikan,235,IMO 18791,CNE26131,78667,Sandar,PT. Hero Super Market ,Klein,Kayuadi,Sirombu,Red Hot,Marshall Is.,,,,A,6,Bakamla,Kpl Penyelamat/Lifeboat,
Penambangan Ilegal,Timah,24/06/2014,11:20,119.2271009,-7.76714326,Laut Flores,Torben Spirit,Bosnia & Herzegovina,Kpl Pengebor/Drillship,178,IMO 51792,FID5108,15674,Lego,PD. Anugerah Sejati,Rimbaud,Waisarisa,Belitung,Dwi,Antigua & Barbuda,,,,F,4,TNI,Kpl Layar,
Penambangan Ilegal,Batu Bara,08/08/2015,03:40,110.14259,-5.75494,Laut Jawa,Sitakund,Estonia,Tug Boat/Kpl Tunda,228,IMO 64451,ACU13514,55628,Sandar,PT. Perishable Logistics Indonesia,Audrey Lee,Munte/Likupang Barat,Jayapura,Melchiot,Guam,,,,B,1,KKP,Tanker,
Penambangan Ilegal,Batu Bara,27/10/2014,15:55,119.6931966,-6.78076422,Laut Flores,Olga Mærsk (1948),Benin,Kpl Penyelamat/Lifeboat,103,IMO 11317,HKR92324,44193,Lego,PT. Jabeny Logistics,Stinky,Marore,Bunyu,Mark Bunn,Puerto Rico,,,,F,4,Bea Cukai,Kpl Layar,
Penambangan Ilegal,Timah,07/11/2018,16:15,138.0861287,1.55302548,Laut Halmahera,SS Belgic,Libya,Kpl Pengebor/Drillship,168,IMO 82474,MZO82626,39769,Layar,PT. Srna Indonesia,Satyendra Nath Bose,amahaii,Sibigo,Wiyoko,Greenland,,,,E,5,Bea Cukai,Tongkang,
Penambangan Ilegal,Pasir,03/11/2014,18:00,122.7568067,2.03699995,Laut Sulawesi,MV Empire MacMahon,Virgin Is.,Kpl Nelayan,112,IMO 38772,HAE10263,25443,Sandar,PT. Sukma Bintang Surya,Rian Agung Saputro,Cilacap,Kalianda,Yener,Bahrain,,,,B,6,TNI AL,Survey/Kpl Survei,
Penambangan Ilegal,Biji Besi,15/04/2015,05:10,125.598118,-5.24824901,Laut Banda,MV Southern Lily,Guatemala,Kpl Pengebor/Drillship,243,IMO 43691,HNK17917,92552,Sandar,PT. Ravera Angkasa Mandiri,Septano,Galesong,Menui,John Anthony Pople,French Polynesia,,,,A,2,Bea Cukai,Kpl Selam,
Penambangan Ilegal,Pasir,18/02/2017,03:40,136.379081,1.01161549,Laut Halmahera,MSC Pamela,Austria,Tongkang,221,IMO 11334,LYB23167,21855,Sandar,PT. Mandiri Global Sejahtera Express,Mohammed Waheed Hassan,Muara Angke,Buhias,Eky Renata,Slovakia,,,,E,4,TNI AD,Kpl Layar,
