kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
Pelanggaran Batas,,17/12/2016,08:25,125.3104943,-6.08931728,Laut Banda,SS Cufic,Bolivia,Kargo/Barang,173,IMO 87438,CNP1610,49875,Sandar,PT. Buana Tirta,Mriam,Labuan Bajo,Maffa,Grava,Macedonia,,,,E,5,Polri,Tongkang,
Pelanggaran Batas,,30/06/2019,13:55,120.0481913,2.75756198,Laut Sulawesi,"Maharshi Vamadeva, LPG Tanker",Tonga,Penumpang,214,IMO 68744,FJC231213,16975,Sandar,PT. Wira Andalan Sukses,Ahmed Abdallah Mohamed Sambi,Patani,Banemo,Marco Delvecchio,Wallis & Futuna,,,,A,1,Bea Cukai,Survey/Kpl Survei,
Pelanggaran Batas,,27/09/2017,15:40,136.5354136,1.56796429,Laut Halmahera,MV Cristina A,Nicaragua,Speed Boat,210,IMO 34945,LOH4264,47485,Lego,Game Spot,Matt Bianco,Brebes,Saketa,Ishak,Seychelles,,,,B,1,Bakamla,Supply Ship,
Pelanggaran Batas,,22/12/2016,21:30,130.6393024,0.62130258,Laut Halmahera,U-Sea Saskatchewan,Timor-Leste,Kpl Ikan,124,IMO 42185,OJR1471,32558,Layar,PT. Transindo Xpress,Joles,Waworada,Kalama,Marcell Jansen,Aruba,,,,D,3,Bea Cukai,Kpl Pesiar,
Pelanggaran Batas,,26/01/2019,01:35,136.8454653,-0.15306436,Laut Halmahera,MV Acavus,Wallis & Futuna,Kpl Pengebor/Drillship,119,IMO 96187,VTA13525,38191,Layar,Yayasan Fajar Taruna Harmonis,Kenny Bee,Sampit,Palopo/Tg. Ringgit,Alvord,Belarus,,,,A,3,TNI AD,Kpl Penyelamat/Lifeboat,
Pelanggaran Batas,,04/04/2017,00:15,125.1771001,-4.73314844,Laut Banda,MS Costa Allegra,Brunei,Kpl Peti Kemas/Container,102,IMO 81646,VKN19217,54412,Lego,CV. Adhikarya Pratama,Rizna,Kupang,Saketa,Nilsen,Panama,,,,F,2,Polri,Supply Ship,
Pelanggaran Batas,,29/01/2018,01:00,129.3362846,-4.34250119,Laut Banda,SS American Victory,Peru,Kpl Selam,249,IMO 86965,ZSC51419,75975,Layar,"Koperasi Pegawai PT. Indosat, Tbk",Rossettini,Pantoloan,Keramaian,Archibald Joseph Cronin,New Caledonia,,,,C,5,TNI AU,Kpl Ikan,
Pelanggaran Batas,,29/10/2014,20:05,126.174276,-5.37286264,Laut Banda,MV Acavus,Albania,Kpl Penyelamat/Lifeboat,232,IMO 24317,ZDY24122,43175,Layar,PT. Trimudilah Inti Mandiri,Cheb,Karimun Jawa,Maidi,Aram Ayrapetyan,St. Helena,,,,F,4,TNI AD,Survey/Kpl Survei,
Pelanggaran Batas,,12/06/2016,15:00,129.6151127,-4.66156433,Laut Banda,"Umm Slal, LNG Tanker",Malawi,Bulker/Kpl Pengangkut Barang Curah,126,IMO 65611,IQI3174,14616,Sandar,PT. Nafastindo Trans Logistik,Zdravko Kuzmanovi,Ambo,Hatu Piru,Deguchi,The Gambia,,,,A,5,KKP,Kpl Layar,
Pelanggaran Batas,,07/03/2018,22:45,133.4552223,1.66524456,Laut Halmahera,MV Monchegorsk,Libya,Tug Boat/Kpl Tunda,144,IMO 44628,YIR162319,21332,Layar,PT. Ekamatra Rizqi Anugrah,Stoltenberg,Ransiki,Biu,David Yost,Singapore,,,,B,6,TNI,Kpl Nelayan,
Pelanggaran Batas,,23/06/2014,21:05,125.8413853,-6.82444271,Laut Banda,MV Erika,United States,Survey/Kpl Survei,107,IMO 64733,LSZ22111,71432,Lego,PT. Gumay Tama Bersaudara,Tipa,Mataritip,Taddan,Curtis Mayfield,Egypt,,,,B,2,Polri,Kpl Militer,
Pelanggaran Batas,,06/11/2019,00:05,128.1012796,-4.62369621,Laut Banda,USS Bali (ID-2483),Syria,Kpl Kayu,116,IMO 31926,COC16252,23266,Lego,PT. Indomarco Primata,Carlton Cole,Lirang,Kalabahi,Toni Braxton,Indonesia,,,,F,2,KKP,Kpl Ikan,
Pelanggaran Batas,,28/06/2017,00:15,123.5279902,3.88558985,Laut Sulawesi,MSC Pamela,Turkey,Kpl Peti Kemas/Container,161,IMO 48158,NEA122125,59641,Layar,PT. Bintang Sembilan Media Televisi,Tzipi,Carik,Tahuna,Tanubrata,United Arab Emirates,,,,A,6,TNI AL,Kpl Kayu,
Pelanggaran Batas,,02/08/2016,08:15,122.8739069,4.20949189,Laut Sulawesi,USS Ascella (AK-137),Guinea-Bissau,Kpl Pengebor/Drillship,140,IMO 52516,UVD102514,12645,Layar,PT. Andalan Mandiri Ekspress,Chase Ellison,Papela,Paleleh,Dwi Soetjipto,Venezuela,,,,E,1,TNI AU,Kpl Ikan,
Pelanggaran Batas,,22/11/2017,20:25,137.2646365,2.30029175,Laut Halmahera,MT Sidsel Knutsen,Chad,Kpl Ro-Ro,119,IMO 69466,SMO92315,72677,Layar,PT. Indologistik Kurir Internusa,Denis Uryvkov,Tual,Falabisahaya,Gilberto Silva,Nauru,,,,D,4,KKP,Kpl Pemadam Kebakaran/Fireboat,
Pelanggaran Batas,,17/08/2015,05:45,129.0939954,-4.60916034,Laut Banda,MV Capt. Steven L. Bennett (T-AK-4296),Luxembourg,Kpl Militer,191,IMO 89942,XDN101523,65922,Sandar,Paskal Food Market,Bagus Mantra,Sukamara,Ansus,Patton Otlivio Latupeirissa,Belize,,,,E,4,KKP,Kpl Penyelamat/Lifeboat,
Pelanggaran Batas,,24/09/2018,17:40,120.0760262,2.66364578,Laut Sulawesi,Hansa Carrier,Botswana,Kpl Militer,186,IMO 82136,WMT11310,35648,Lego,PT. Pandawa Mitra Perkasa,Louise Parker,Labuhan Uki,Raijua,Richie Setiawan,Sao Tome & Principe,,,,E,2,KKP,Kpl Layar,
Pelanggaran Batas,,17/07/2019,10:35,123.3118296,2.26959824,Laut Sulawesi,MT Stolt Valor,Mongolia,Kargo/Barang,185,IMO 95581,EGF26225,43368,Lego,PT. Delta Anugerah Lestari Ekspres,Bingu wa Mutharika,Selat Panjang,Biringkasi,Jeong Il-woo,Paraguay,,,,D,6,Bakamla,Kpl Pemerintah,
Pelanggaran Batas,,03/04/2017,17:55,127.6606935,-4.61878629,Laut Banda,MSC Geneva,South Georgia & the South Sandwich Is.,Survey/Kpl Survei,177,IMO 77699,VLO161515,13687,Lego,PT. Primajaya Abadi Logistik,Bednorz,Belopa,Probolinggo,Hediati Hariyadi,Angola,,,,B,6,KKP,Kpl Pesiar,
Pelanggaran Batas,,22/12/2015,02:00,128.9887873,-4.36894193,Laut Banda,MV Jindal Kamakshi,Estonia,Kpl Kayu,140,IMO 39722,YEV22219,42925,Layar,PT. Cargo Andalan Nusantara,Alejandro Amenbar,Dama,Kupang,Spencer Breslin,Timor-Leste,,,,A,5,TNI,Penumpang,
Pelanggaran Batas,,08/12/2014,14:05,129.0808858,-5.24921974,Laut Banda,SS Tropic ||,Ecuador,Kargo/Barang,183,IMO 49719,HVB21010,17493,Layar,PT. Rajawali Dirgantara Indonesia Express,Antonio Segni,Talaga Raya,Singkil,Ji-hye,Guyana,,,,C,5,Polri,Bulker/Kpl Pengangkut Barang Curah,
Pelanggaran Batas,,11/08/2016,02:10,133.5797226,1.18165926,Laut Halmahera,MV Empire MacMahon,Guatemala,Kargo/Barang,206,IMO 69617,NIM81411,47161,Sandar,PT. Mitra Buana Express,Octavio,Balauring,Fani,Mika Waltari,Guadeloupe,,,,D,5,TNI AD,Kpl Derek/Crane,
Pelanggaran Batas,,09/06/2019,09:10,118.7282383,-6.87777079,Laut Flores,SS Belgic ||||,Venezuela,Kpl Pesiar,192,IMO 96792,DNB1759,48977,Lego,PT. Paramas Permata,Vivien Leigh,Labuhan Lombok,Gresik,Quanjer,Kuwait,,,,C,1,KKP,Survey/Kpl Survei,
Pelanggaran Batas,,02/11/2015,12:05,122.476392,3.64779689,Laut Sulawesi,CMA CGM Vela,Puerto Rico,Kpl Pengebor/Drillship,199,IMO 69876,XAH62625,49774,Layar,PT. Jaya Halim Cargo,Kuini Liliha,Boipinang,Tanjung Wangi,Berardinelli,St. Lucia,,,,A,2,TNI AU,Tongkang,
Pelanggaran Batas,,16/07/2014,21:45,137.2867168,-0.06528767,Laut Halmahera,SS Medic,Iraq,Kpl Pengebor/Drillship,186,IMO 25661,IRL1068,99365,Layar,PT. Fam Logistik Distribusi,Maximiliano Pereira,Lawele,Kupang,Dallila Azkadiputra,Belize,,,,B,2,TNI,Survey/Kpl Survei,
Pelanggaran Batas,,07/03/2017,19:50,127.8364336,-5.67997937,Laut Banda,MV Empire MacCabe,St. Vincent & the Grenadines,Kpl Militer,228,IMO 17271,DES2121,38947,Sandar,"PT. Regal Integra Makmur, Tbk",Kusuma Negara,Sampang,Tanjung Satai,Son Heung-Min,Peru,,,,A,3,Bea Cukai,Kpl Ikan,
Pelanggaran Batas,,04/10/2017,15:20,136.1349873,2.36740723,Laut Halmahera,MV Craigantlet,Tonga,Supply Ship,127,IMO 59451,CBE17148,11986,Layar,PD. Elang Jaya,Defu,Barus,Serwaru,Umaru,Micronesia,,,,D,3,Polri,Bulker/Kpl Pengangkut Barang Curah,
Pelanggaran Batas,,02/08/2018,23:15,122.3894598,4.0314861,Laut Sulawesi,MV Southern Lily,Montenegro,Kpl Militer,176,IMO 74474,JQE841,26881,Layar,PT. Atlas Transindo Raya,Mustafa Usab,Moor,Dofa,Abdul Aziz Al-Khathran,Wallis & Futuna,,,,F,2,TNI AU,Survey/Kpl Survei,
Pelanggaran Batas,,04/06/2017,18:20,123.9260237,2.2921919,Laut Sulawesi,SS Suevic,New Zealand,Kpl Peti Kemas/Container,174,IMO 24392,KPF181917,35497,Layar,"Koperasi Pegawai PT. Indosat, Tbk",Mohammed Al Ahmed,Lampia,Kataloka/Ondor,Morton Rhoades,New Zealand,,,,F,4,Polri,Tanker,
Pelanggaran Batas,,19/02/2016,10:35,109.27125,-3.53328,Laut Jawa,Hansa Carrier,United Kingdom,Tanker,114,IMO 93862,ESY52311,93986,Layar,PD. Guma Karya,Esprito,Galesong,Telaga Biru,Fthi Harek,The Bahamas,,,,A,6,TNI AU,Tug Boat/Kpl Tunda,
Pelanggaran Batas,,06/04/2016,14:10,122.7158425,4.26441471,Laut Sulawesi,MV Karen Danielsen,Guam,Supply Ship,109,IMO 27535,IOC20211,54728,Layar,PT. Delta Anugerah Lestari Ekspres,Gloria Macapagal Arroyo,Atapupu,Dawera/Dawelor,Marie Mitterrand,France,,,,B,3,KKP,Speed Boat,
Pelanggaran Batas,,04/09/2016,21:35,127.1054338,-5.41831629,Laut Banda,Hansa Carrier,Kyrgyzstan,Kpl Nelayan,121,IMO 23794,OUJ202023,59953,Sandar,PT. Nafiri Fajar Kemilau,Azrul,Dorosagu,Melonguane,Chantavit Dhanasevi,Thailand,,,,F,2,TNI AL,Kargo/Barang,
Pelanggaran Batas,,10/12/2019,03:45,136.2649284,0.9928161,Laut Halmahera,USS Alkes (AK-110),North Korea,Kpl Penyelamat/Lifeboat,227,IMO 89246,KBG22114,67584,Sandar,PT. Three Global Pratama Indonesia,Harold Elliot Varmus,Pulau Tello,Karang Agung,Aleksandr Soklakov,Senegal,,,,D,3,Polri,Kpl Pengebor/Drillship,
Pelanggaran Batas,,12/02/2017,00:15,108.71591,-3.55481,Laut Jawa,MV Cristina A,Burkina Faso,Kpl Selam,122,IMO 43872,JSZ12201,75347,Lego,PT. Sinar Parahyangan Abadi,Wizzow,Paloh/Sakura,Lahewa,Shane Filan,Montserrat,,,,A,2,Polri,Kpl Pemadam Kebakaran/Fireboat,
Pelanggaran Batas,,09/11/2017,11:15,125.3545268,-4.32810794,Laut Banda,U-Sea Colonsay,Mauritania,Kpl Ro-Ro,113,IMO 58367,KFC9113,74492,Lego,PT. Trans Binatama Indonesia,Oliver Kempf,Pota,Bunta,Koren,Paraguay,,,,D,4,TNI AL,Bulker/Kpl Pengangkut Barang Curah,
Pelanggaran Batas,,08/01/2014,01:10,111.49045,-4.93872,Laut Jawa,"SS Gallina, LNG Tanker",Niue,Penumpang,160,IMO 16439,WOR231010,24277,Lego,PT. Satria Antaran Prima,Arina Ephipania,Ransiki,Ampana,Samiati,Western Sahara,,,,C,2,KKP,Kpl Ro-Ro,
Pelanggaran Batas,,26/06/2014,13:50,110.27535,-3.65383,Laut Jawa,Histria Agata,Brunei,Kargo/Barang,237,IMO 23555,MTU1494,83468,Layar,Hindra Motor,Kurniawan Junaedhie,Bagan siapi-api,Lembar,Woodson James,Latvia,,,,C,6,TNI AL,Kpl Ro-Ro,
Pelanggaran Batas,,02/05/2018,08:25,122.9620836,3.9188708,Laut Sulawesi,"Estelle Mærsk, container ship for Maersk Line",Bhutan,Tug Boat/Kpl Tunda,140,IMO 19762,UGK21712,99152,Layar,PT. Belt Logistik Indonesia,Pejinovi,Merauke,Karangantu,Manfred Gollner,Peru,,,,B,6,TNI,Penumpang,
Pelanggaran Batas,,19/12/2014,13:10,124.1296328,2.73063763,Laut Sulawesi,U-Sea Colonsay,Comoros,Kpl Pesiar,131,IMO 95229,DHB20238,31213,Lego,PT. Ben Sinergi Translogistik,Alexandre Lacazette,Tepeleo/Tapaleo,Ransiki,Andreas Lambertz,Ghana,,,,D,6,Polri,Kpl Selam,
Pelanggaran Batas,,03/04/2015,06:10,128.3102099,-4.4910579,Laut Banda,SS Belgic ||,New Zealand,Kpl Derek/Crane,212,IMO 56742,IZQ91512,18816,Lego,PT. Penta Prima Utama,Admir,Anggrek,Dawera/Dawelor,Behgjet,Liberia,,,,E,6,Polri,Penumpang,
Pelanggaran Batas,,06/03/2015,20:50,136.9666179,0.4834156,Laut Halmahera,"Emma Mærsk, container ship for Maersk Line",Lebanon,Supply Ship,135,IMO 95334,YHC251825,68413,Sandar,PT. Dharmasa Adi Sejahtera,Billingsley,Pemenang,Leti,Igor Udaly,Sudan,,,,F,1,TNI,Speed Boat,
Pelanggaran Batas,,06/03/2019,21:55,110.23361,-4.67989,Laut Jawa,SS Bardic,Macedonia,Penumpang,187,IMO 74474,JOY23225,52774,Sandar,PT. Mitra Berjaya Sukses Sejahtera,Helsi,Yenggarbun,Gilimanuk,Wouter Boutmy,Sudan,,,,F,1,TNI,Kargo/Barang,
Pelanggaran Batas,,03/05/2016,09:15,130.6152902,-6.077044,Laut Banda,MV Empire MacColl,Christmas I.,Tanker,195,IMO 16431,EBG21214,24235,Layar,PT. Atlas Transindo Raya,Ronald de,Gilimanuk,Pangkalan Dodek,Devi Kinal,Bolivia,,,,A,3,TNI AU,Kpl Selam,
Pelanggaran Batas,,06/01/2016,09:40,120.2138825,2.75900339,Laut Sulawesi,Histria Coral,Libya,Bulker/Kpl Pengangkut Barang Curah,212,IMO 45691,KNT121413,72793,Lego,PT. Gamma Epsilon ,Noor Kumalasari,Para,Ogoamas,Ikuta,Ukraine,,,,E,6,KKP,Speed Boat,
Pelanggaran Batas,,06/08/2017,12:40,138.7398814,1.20430101,Laut Halmahera,SS Galeic,United States,Kpl Pemerintah,107,IMO 64158,XTD72323,74825,Sandar,PT. Xpresindo Courier,Matthieu Fontaine,Jampea,Marlasi,Aina Fukumoto,Estonia,,,,B,4,Bea Cukai,Kpl Nelayan,
Pelanggaran Batas,,25/07/2016,09:50,136.1265714,1.80482142,Laut Halmahera,MV Macoma,Palau,Kpl Pesiar,203,IMO 69972,KNE5254,33287,Lego,PT. IMS Ekspres Indonesia,Teryokhin,Batu Atas,Kawio,Kiichiro Hiranuma,Mayotte,,,,B,1,Polri,Penumpang,
Pelanggaran Batas,,30/06/2018,07:05,126.5693452,-6.50161215,Laut Banda,MV eut Strait (T-AK-W9519),Austria,Kpl Militer,107,IMO 76261,ZVP82121,64718,Sandar,PT. Win Semesta Ekspress,Massimiliano Allegri,Patimban,Reo,Duan Petkovi,Liechtenstein,,,,A,6,KKP,Tanker,
Pelanggaran Batas,,05/12/2016,03:40,134.5982027,0.78351374,Laut Halmahera,MV Empire MacColl,Colombia,Kpl Ikan,203,IMO 87994,NAG16218,46117,Sandar,PT. Pelangi Sukses Cemerlang,Wolfgang von Guthe,Kuala Gaung,Kawaluso,Prez Cuesta,Chile,,,,C,1,Bakamla,Kpl Derek/Crane,
Pelanggaran Batas,,18/03/2017,23:10,108.46628,-5.06036,Laut Jawa,MSC Cordoba,Marshall Is.,Kpl Derek/Crane,215,IMO 82147,IMM3714,59671,Lego,PT. Metta Kreasindo,Koshimizu,Kakorotan,Pasangkayu,Alexander Esswein,Western Sahara,,,,A,6,TNI AL,Speed Boat,
Pelanggaran Batas,,04/10/2016,00:05,106.83713,-3.64811,Laut Jawa,Histria Coral,Egypt,Tanker,104,IMO 27647,PTF458,74647,Lego,PT. Dino Logistics Perkasa,Tadjudin Noor,Galela,Sampang,Chris Hughes,Guyana,,,,F,2,TNI,Kpl Penyelamat/Lifeboat,
Pelanggaran Batas,,04/09/2017,09:30,121.4497405,3.9318051,Laut Sulawesi,Histria Agata,Serbia,Kargo/Barang,205,IMO 23441,JVL91324,81933,Lego,PT. Mediacom TV,Surawidjaja,Elat,Dorosagu,Valiente,Tuvalu,,,,D,5,TNI AU,Kpl Kayu,
Pelanggaran Batas,,25/01/2014,06:15,118.3021569,-6.49400279,Laut Flores,Osaka Express,South Georgia & the South Sandwich Is.,Kpl Kayu,237,IMO 85356,PTR182511,92225,Layar,PT. Ekspresku Internasional Logistik,Dwiki,Manokwari,Teluk Sigintung/Seruyan,Zuyev,Grenada,,,,A,3,KKP,Kpl Pengeruk/Dredger,
Pelanggaran Batas,,04/06/2017,23:00,111.03139,-4.38527,Laut Jawa,SS Runic,Djibouti,Kpl Selam,209,IMO 21512,JDH221712,16274,Sandar,PT. Sukma Bintang Surya,Maksim Dobroshtanov,Arwala / Sutilarang,Ende,Rahadian,Central African Republic,,,,D,5,KKP,Speed Boat,
Pelanggaran Batas,,16/12/2017,23:25,118.9228391,-6.78786084,Laut Flores,MT Sidsel Knutsen,Bermuda,Kpl Pemadam Kebakaran/Fireboat,141,IMO 99311,FEK1694,96596,Lego,PT. Nafastindo Trans Logistik,Mikis Theodorakis,Pamatata,Nipah Panjang,Zev Siegl,Iraq,,,,B,3,Bea Cukai,Kpl Pemadam Kebakaran/Fireboat,
Pelanggaran Batas,,10/06/2016,17:45,136.4804164,0.938448,Laut Halmahera,MSC Carouge,Somalia,Kpl Pemadam Kebakaran/Fireboat,164,IMO 89521,JWM131812,56125,Layar,PT. CiPTa Pesona Buana,Ron Robert,Pantai Cermin,Tahuna,Tanty Yosepha,Libya,,,,B,4,TNI AD,Kargo/Barang,
Pelanggaran Batas,,18/08/2017,12:05,127.7749026,-6.08487499,Laut Banda,MSC Sabrina,Montenegro,Kpl Pengeruk/Dredger,217,IMO 38652,DBH181821,41181,Layar,PT. Titipan Varaz Ekspres,Temat,Fogi,Lakor,Christoph Freitag,Saudi Arabia,,,,A,4,TNI AU,Kpl Layar,
Pelanggaran Batas,,11/03/2017,07:35,129.6162832,-6.17864712,Laut Banda,SS vedic,Congo,Tongkang,243,IMO 65331,WML24616,78589,Sandar,PT. Pandawa Mitra Perkasa,Saido Berahino,Kalibaru,Kur,Ivi,Norway,,,,B,1,KKP,Kpl Ikan,
Pelanggaran Batas,,13/07/2019,18:30,111.2084,-3.73566,Laut Jawa,MV Biscaglia,Haiti,Kpl Pengeruk/Dredger,148,IMO 45595,ZXN42310,59355,Layar,PT. Indomontas Karya Mandiri,Akman,Kolbano,Tegal,Ogiso,Palau,,,,D,5,KKP,Kpl Ro-Ro,
Pelanggaran Batas,,07/03/2018,05:00,109.26555,-3.69691,Laut Jawa,MOL Enterprise,Guam,Supply Ship,180,IMO 96791,FAZ3319,31199,Layar,PT. Indomarco Primata,Mahamane Traor,Waikelo,Eci,Khaleda,Italy,,,,D,5,TNI AL,Kpl Penyelamat/Lifeboat,
Pelanggaran Batas,,08/08/2019,03:25,119.4202306,-7.57487416,Laut Flores,Torrey Canyon,China,Kpl Pengebor/Drillship,102,IMO 69556,YWX72512,78529,Sandar,PT. Nafastindo Trans Logistik,Howard Carter,Manggar,Eray,lex Lpez,Trinidad & Tobago,,,,E,6,TNI AU,Kpl Peti Kemas/Container,
Pelanggaran Batas,,26/07/2017,13:40,119.0888006,-6.80881891,Laut Flores,Xin Los Angeles,Romania,Kpl Kayu,116,IMO 61577,JOM112517,62323,Layar,Toko Lili,Velvet Revolver,Garongkong,Tana Paser/Pondong,Feynman,Equatorial Guinea,,,,D,2,Bea Cukai,Kpl Peti Kemas/Container,
Pelanggaran Batas,,06/04/2018,13:35,125.654261,-5.75392139,Laut Banda,MOL Enterprise,Mongolia,Kpl Derek/Crane,209,IMO 38583,CLE636,79769,Sandar,PT. Makis Indonesia Utama,Paul Sabatier,Molawe,Sangsit,Natale,Guadeloupe,,,,F,4,KKP,Bulker/Kpl Pengangkut Barang Curah,
Pelanggaran Batas,,27/10/2016,03:35,123.8510589,3.26697626,Laut Sulawesi,"Houston Express, container ship for Hapag-Lloyd line",Chad,Kpl Penyelamat/Lifeboat,107,IMO 74344,FIH23158,68724,Lego,PT. Cargo Andalan Nusantara,Iras Angga Akbar,Samarinda,Banggai,Reo,Luxembourg,,,,E,3,TNI AD,Kpl Pemerintah,
Pelanggaran Batas,,06/08/2015,21:45,121.6295312,2.77388321,Laut Sulawesi,MSC Napoli,Brunei,Tongkang,142,IMO 66666,WRL41914,61916,Sandar,PT. Central Express,Pramitha,Hila/Romang,Balauring,Grega emlja,Moldova,,,,F,6,TNI AU,Kpl Ro-Ro,
Pelanggaran Batas,,08/02/2015,08:55,127.4294974,-5.22007537,Laut Banda,MV Biscaglia,Morocco,Penumpang,146,IMO 37934,EAQ92622,86786,Lego,PT. Jaya Halim Cargo,Muhammad Ardans,Satui/Batu licin,Pangkalan Brandan,Minnillo,Iraq,,,,F,5,Polri,Kpl Pemadam Kebakaran/Fireboat,
Pelanggaran Batas,,03/02/2017,05:30,107.14428,-4.89661,Laut Jawa,USS Alkes (AK-110),Gabon,Kpl Pemadam Kebakaran/Fireboat,136,IMO 54221,BPU82410,76158,Sandar,Hindra Motor,Pape Diakhat,Batutua,Gorontalo,Brs Pereira,Turkmenistan,,,,F,3,Bea Cukai,Penumpang,
Pelanggaran Batas,,22/11/2014,15:30,120.1530076,-7.42877284,Laut Flores,Histria Azure,Cote d'Ivoire,Kpl Nelayan,244,IMO 58828,HII191617,78983,Lego,PT. Sukma Bintang Surya,Yudai Chiba,Wakai,Branta,Musma Musa Abas,Swaziland,,,,A,1,TNI AD,Kpl Peti Kemas/Container,
Pelanggaran Batas,,17/08/2019,14:45,111.38449,-5.94873,Laut Jawa,"Edith Mærsk, container ship for Maersk Line",Aruba,Kpl Selam,236,IMO 99911,FPK51425,59888,Lego,PT. Mirantha Nuansa Ayu,Taio,Calabai,Dawi-dawi,Himchan,Belgium,,,,B,4,TNI AU,Bulker/Kpl Pengangkut Barang Curah,
