kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
Pelanggaran Peraturan Pelayaran,,16/10/2019,02:00,109.59531,-5.42759,Laut Jawa,SS Prospector,Serbia,Supply Ship,208,IMO 39517,UJE6926,26653,Layar,PD. Anugerah Sejati,Sahertian,Para,Cituis,Farkhad,Kuwait,,,,D,4,TNI AL,Kargo/Barang,
Pelanggaran Peraturan Pelayaran,,18/11/2014,04:50,136.9722365,0.51229231,Laut Halmahera,MSC Pamela,Kyrgyzstan,Kpl Ro-Ro,208,IMO 45394,ACU13514,62625,Lego,Game Spot,Yuryevich Nikolayev,Baing,Bungku,Raihan Iskandar,Venezuela,,,,C,6,TNI AU,Kpl Penyelamat/Lifeboat,
Pelanggaran Peraturan Pelayaran,,20/11/2015,09:55,107.9777,-6.13158,Laut Jawa,SS Ideal X,Guatemala,Kpl Ikan,162,IMO 67995,JGP81417,27939,Layar,PT. Reycom Document Solusi,Tino Saroengallo,Segun,Naikliu,Rodrguez Dovale,Tunisia,,,,B,6,KKP,Kpl Penyelamat/Lifeboat,
Pelanggaran Peraturan Pelayaran,,03/06/2018,01:15,119.4045388,-7.12275385,Laut Flores,SS Cufic,Philippines,Kpl Layar,166,IMO 15433,MPY62424,18165,Sandar,PT. Mustika Sekartaji,Tommy Hilfiger,Ende,Miangas,Andr Villas-Boas,Azerbaijan,,,,B,6,TNI AU,Penumpang,
Pelanggaran Peraturan Pelayaran,,18/08/2016,13:10,109.0178,-4.61201,Laut Jawa,SS Suevic,Palau,Kpl Pesiar,139,IMO 87414,QFV92412,52383,Layar,PT. Lion Express,Marilyn Quayle,Pekajang,Tanjung Medang,Speleers,Honduras,,,,F,1,Bea Cukai,Kpl Nelayan,
Pelanggaran Peraturan Pelayaran,,30/06/2016,23:20,120.8004295,2.8315883,Laut Sulawesi,Sitakund,Russia,Kpl Penyelamat/Lifeboat,118,IMO 46956,WUL16187,98786,Lego,PT. Andalan Mandiri Ekspress,Jean-Marc Ayrault,Kur,Waingapu,Misato,Luxembourg,,,,C,6,Polri,Survey/Kpl Survei,
Pelanggaran Peraturan Pelayaran,,31/01/2015,10:30,138.5363986,1.74483492,Laut Halmahera,"Estelle Mærsk, container ship for Maersk Line",Cuba,Kpl Derek/Crane,159,IMO 92433,AJZ82013,63671,Lego,PT. Win Semesta Ekspress,Shapour Bakhtiar,Atsy,Pasokan,Kasturba,New Caledonia,,,,C,5,KKP,Kpl Layar,
Pelanggaran Peraturan Pelayaran,,08/06/2014,01:25,135.470506,-0.06973181,Laut Halmahera,USS Adhara (AK-71),Slovakia,Kpl Pemerintah,214,IMO 22589,APR1223,43317,Sandar,PT. Mandiri Global Sejahtera Express,David Dunn,Mansinam,Rengat/Kuala Cinaku,Tindaon,Iraq,,,,C,2,KKP,Kpl Peti Kemas/Container,
Pelanggaran Peraturan Pelayaran,,03/11/2015,00:35,108.08686,-3.80048,Laut Jawa,MV eut Strait (T-AK-W9519),Cyprus,Kpl Selam,210,IMO 95592,IJS91919,47767,Sandar,PD. Talindo,Jussi Ferreira,Tobelo,Sapudi,Jean Armel Kana,Cocos Is.,,,,D,4,Bakamla,Kpl Kayu,
Pelanggaran Peraturan Pelayaran,,11/11/2018,07:05,123.8456242,3.52798904,Laut Sulawesi,Sitakund,Guadeloupe,Kpl Pesiar,199,IMO 29452,KTM2133,63644,Lego,PT. Ayucitra Mandiri,Paglia,Batang,Waikelo,Agdestein,Luxembourg,,,,E,4,Bea Cukai,Bulker/Kpl Pengangkut Barang Curah,
Pelanggaran Peraturan Pelayaran,,28/09/2018,09:05,126.986667,-5.91137317,Laut Banda,SS Desabla,Brunei,Kpl Derek/Crane,124,IMO 49451,HXF241615,63942,Layar,PT. Transindo Xpress,Yoo Jung,Belitung,Dabo Singkep,Bean Cobain,Northern Mariana Is.,,,,F,1,TNI AU,Kpl Pengeruk/Dredger,
Pelanggaran Peraturan Pelayaran,,23/04/2017,17:00,121.7103851,3.87442264,Laut Sulawesi,SS Ideal X,Niger,Kpl Derek/Crane,140,IMO 13921,WQD212518,54599,Lego,PT. Pesan Delivery Indonesia,Cceres Rodrguez,Garongkong,Kereng Bengkirai,Osokin,Belgium,,,,F,1,Bea Cukai,Tug Boat/Kpl Tunda,
Pelanggaran Peraturan Pelayaran,,13/10/2015,13:25,122.6310826,3.27523938,Laut Sulawesi,USS Alderamin (AK-116),Mozambique,Bulker/Kpl Pengangkut Barang Curah,180,IMO 57522,MKD23521,49624,Layar,Perusahaan Umum (Perum) Damri,Marie-Antoine Carme,Saonek,Essang,Nigel Reo Coker,Liechtenstein,,,,B,6,Polri,Kpl Derek/Crane,
Pelanggaran Peraturan Pelayaran,,22/10/2016,12:30,125.2873679,-4.92958958,Laut Banda,"TSS Camito, banana boat of Fyffes Line.",Uganda,Kpl Ro-Ro,141,IMO 84475,LRF142021,14433,Layar,PT. Mandiri Global Sejahtera Express,Khairul Saleh,Bau-Bau/Murhum,Bagan siapi-api,Ange Flix,Malta,,,,F,3,TNI,Kargo/Barang,
Pelanggaran Peraturan Pelayaran,,25/11/2014,11:55,125.1160146,-6.73558566,Laut Banda,Truelove,Mozambique,Kpl Selam,164,IMO 16147,YAT15521,37618,Sandar,PT. Biro Grata Mandiri,Putra Eka Rhoma,Galesong,Banggai,Kim Yoo,Moldova,,,,D,6,TNI AD,Kpl Militer,
Pelanggaran Peraturan Pelayaran,,31/05/2015,06:30,122.0628339,2.49220247,Laut Sulawesi,COSCO Guangzhou,Hungary,Kpl Pemerintah,147,IMO 42899,VHB21212,57983,Sandar,PT. Elnusa Petrofin,Damian,Cilacap,Garongkong,Peary,Belgium,,,,E,3,TNI AL,Kpl Kayu,
Pelanggaran Peraturan Pelayaran,,01/09/2014,15:15,135.8518913,0.72218352,Laut Halmahera,MV Ancylus,Mozambique,Kpl Ikan,152,IMO 68413,BCR22106,21736,Lego,PT. Lintas Expressindo Nusantara,Andrei Gennadyevich,Serasan,Petta,Renan Henrique Oliveira Vieira,Myanmar,,,,B,6,TNI AD,Kpl Layar,
Pelanggaran Peraturan Pelayaran,,17/09/2014,22:05,116.8419321,-7.22794032,Laut Flores,SS Bardic,British Virgin Is.,Kpl Pengeruk/Dredger,181,IMO 92192,TBC192014,38814,Lego,PT. Ekamatra Rizqi Anugrah,Demme,Bagan siapi-api,Marlasi,Aronica,Bangladesh,,,,C,4,KKP,Kpl Layar,
Pelanggaran Peraturan Pelayaran,,24/02/2017,03:10,117.2763124,-7.9221965,Laut Flores,SS Ionic,Turkey,Supply Ship,215,IMO 41942,EHX1522,75998,Lego,PT. Primajaya Abadi Logistik,Nicola Pozzi,Siuban,Indramayu,Eisen,Canada,,,,A,1,KKP,Kpl Pengeruk/Dredger,
Pelanggaran Peraturan Pelayaran,,08/07/2015,20:20,117.1660391,-6.97314647,Laut Flores,MV Ascension,Pitcairn Is.,Kpl Layar,174,IMO 75926,RPR41325,14437,Lego,PT. Transindo Xpress,Bintang Biasa,Segun,Marlasi,Intan Ayu,Christmas I.,,,,F,3,TNI AL,Survey/Kpl Survei,
Pelanggaran Peraturan Pelayaran,,15/02/2017,10:45,108.15729,-4.16234,Laut Jawa,MT Trochus,Burkina Faso,Kpl Pesiar,114,IMO 71318,XAA81021,54111,Sandar,PT. Jaya Halim Cargo,Andrew Wiles,Gilimanuk,Wahai,Milan Dudi,Seychelles,,,,E,5,TNI AD,Kpl Pemerintah,
Pelanggaran Peraturan Pelayaran,,17/10/2017,08:20,117.6374691,-7.80551716,Laut Flores,U-Sea Colonsay,Netherlands,Survey/Kpl Survei,117,IMO 22899,QYT4721,54599,Lego,PT. Bhanda Ghara Reksa (Persero),Wang Fei,Kuala Jelay,Pulau Salura,Antonn Panenka,Ecuador,,,,E,3,Bea Cukai,Kpl Kayu,
Pelanggaran Peraturan Pelayaran,,21/09/2018,22:25,110.34485,-5.95588,Laut Jawa,MSC Sabrina,Mali,Tanker,195,IMO 95132,EFM241114,21148,Lego,PT. Garuda Tama Indonesia,Sosiawan Leak,Carocok Painan,Moti,Aya Hirano,Macedonia,,,,A,6,Polri,Kpl Ro-Ro,
Pelanggaran Peraturan Pelayaran,,02/12/2015,08:45,133.3958738,2.19926712,Laut Halmahera,MS Costa Allegra,Senegal,Survey/Kpl Survei,186,IMO 62795,OLG101613,52477,Lego,PT. Pumasera Mitra Sejahtera,Hoonmin,Malenge,Banggai,Kelik Pelipur Lara,Panama,,,,A,1,TNI,Kpl Pemadam Kebakaran/Fireboat,
Pelanggaran Peraturan Pelayaran,,28/01/2015,07:15,129.5766002,-6.29805751,Laut Banda,NYK Vega,Romania,Kpl Pengebor/Drillship,222,IMO 86422,OAD171421,21396,Lego,PT. Nusantara Ekspress,Dragoslav,Natal / Sikara-kara,Tanjung Beringin,Sjarkawi,Pitcairn Is.,,,,C,5,Bea Cukai,Kpl Pemerintah,
Pelanggaran Peraturan Pelayaran,,06/03/2014,23:10,126.7420782,-4.19091759,Laut Banda,MSC Carouge,Sierra Leone,Kpl Layar,213,IMO 72433,STA18103,99888,Lego,Asuransi Jiwa Bumi Putra 1912,Anna Chapman,Meulaboh,Gresik,Septianti,Jarvis I.,,,,D,6,TNI,Survey/Kpl Survei,
Pelanggaran Peraturan Pelayaran,,07/04/2017,07:00,122.4814765,3.15764034,Laut Sulawesi,COSCO Guangzhou,Togo,Tongkang,191,IMO 88992,LZD20522,99734,Sandar,Nusantara,Rajtoral,Poso,Bungku,Nanan Soekarna,Turkmenistan,,,,B,1,TNI,Tug Boat/Kpl Tunda,
Pelanggaran Peraturan Pelayaran,,30/05/2019,19:25,133.1980526,0.01028446,Laut Halmahera,SS vedic,Burkina Faso,Bulker/Kpl Pengangkut Barang Curah,183,IMO 88278,SZQ222625,36946,Sandar,PT. Solid Express Global,Chvez,Sungai Guntung,Ereke,Sergio Bernardo,Romania,,,,E,1,KKP,Kpl Peti Kemas/Container,
Pelanggaran Peraturan Pelayaran,,07/10/2014,05:05,119.4628575,-7.20594121,Laut Flores,Histria Agata,Slovakia,Kpl Ikan,171,IMO 17622,JYW192125,39177,Layar,Paskal Food Market,Daus,Pantoloan,Dorosagu,Alou,Somalia,,,,B,3,Bea Cukai,Tanker,
Pelanggaran Peraturan Pelayaran,,07/12/2018,11:05,120.2281593,2.65632199,Laut Sulawesi,Astron,Madagascar,Kpl Pesiar,249,IMO 12189,UBH18423,45719,Lego,PT. Toyo Pack Prima Mandiri,Whoopi Goldberg,Kwandang,Talaga Raya,Huntington,Papua New Guinea,,,,D,6,KKP,Kpl Militer,
Pelanggaran Peraturan Pelayaran,,14/08/2016,21:50,134.7182841,1.75533363,Laut Halmahera,Mærsk Stralsund,Chile,Kpl Pesiar,152,IMO 57872,PCV201512,77482,Sandar,PT. Indoguna Sarana Ekspress,Tommaso,Bonerate,Tilamuta,Mariusz Lewandowski,Samoa,,,,F,5,TNI,Tongkang,
Pelanggaran Peraturan Pelayaran,,19/11/2015,17:30,121.8738051,3.89772991,Laut Sulawesi,SS Runic ||,Burundi,Kpl Militer,249,IMO 71845,GKB3822,78669,Sandar,PT. Elang Buana Perkasa,scar Sonejee,Siwa/Bangsalae,Sesayap,Qadir,Singapore,,,,A,2,TNI AL,Kargo/Barang,
Pelanggaran Peraturan Pelayaran,,26/12/2019,18:05,120.6151654,2.78109889,Laut Sulawesi,SS Tauric,Finland,Tug Boat/Kpl Tunda,132,IMO 29933,PCG23221,68162,Lego,PT. Atlas Transindo Raya,Yim Si-wan,Pasipalele,Dapalan,Lucho,Algeria,,,,B,6,TNI,Kpl Pengeruk/Dredger,
Pelanggaran Peraturan Pelayaran,,01/05/2018,14:25,110.85971,-6.06634,Laut Jawa,MSC Geneva,Ireland,Tug Boat/Kpl Tunda,147,IMO 92748,CBE17148,92132,Sandar,PT. Indopos Hasyim Ashari,Afiff,Pulau Baai,Banten/Cigading,Jeffrey Zheng Yu,Guam,,,,D,3,Bea Cukai,Kpl Ro-Ro,
Pelanggaran Peraturan Pelayaran,,06/07/2018,09:25,123.5033116,3.74291719,Laut Sulawesi,SS Tropic ||,Panama,Bulker/Kpl Pengangkut Barang Curah,189,IMO 39423,FKR152020,42712,Lego,PT. Catur Ekapurcanga Indah,Charlie Adam,Gudang Arang,Muara Padang,Routledge,Cuba,,,,D,1,Bakamla,Kargo/Barang,
Pelanggaran Peraturan Pelayaran,,23/08/2017,23:20,109.29339,-4.33347,Laut Jawa,MV Star Osakana,New Zealand,Kpl Pemadam Kebakaran/Fireboat,199,IMO 84582,PEY19213,85475,Layar,PD. Elang Jaya,Datuk Djamin,Kwandang,Munte/Likupang Barat,Angelista,St. Lucia,,,,F,6,TNI AD,Kpl Kayu,
Pelanggaran Peraturan Pelayaran,,28/07/2016,00:50,117.5338192,-7.91116646,Laut Flores,U-Sea Colonsay,Nepal,Kpl Layar,148,IMO 69825,MTV182419,92574,Layar,PT. Bank Nisp,Toifilou Maoulida,Eray,Pota,Elle Fanning,Kiribati,,,,A,6,TNI AU,Supply Ship,
Pelanggaran Peraturan Pelayaran,,25/02/2019,07:10,126.9484341,-5.08864449,Laut Banda,"Al Rekayyat, LNG Tanker",American Samoa,Tongkang,186,IMO 48983,SGT16522,14849,Layar,PT. Dexter Ekspressindo,Valletta,Benoa,Teluk Air / Padang Tikar,Gamal Abdul Nasir,Christmas I.,,,,A,5,TNI AL,Kpl Pengebor/Drillship,
Pelanggaran Peraturan Pelayaran,,02/10/2015,03:50,123.4641895,3.86961111,Laut Sulawesi,"Umm Laqhab, LPG Tanker",Brunei,Kargo/Barang,107,IMO 49769,XFP2545,28229,Lego,PT. Trans Anugrah Logistik,Saeng,Gorontalo,Pacitan,Thure,Colombia,,,,A,1,KKP,Supply Ship,
Pelanggaran Peraturan Pelayaran,,24/12/2014,06:35,121.4927226,2.63681769,Laut Sulawesi,Axel Mærsk,Uganda,Penumpang,163,IMO 46956,MAM6713,51179,Layar,PT. Kurnia Insurance Indonesia,Adam Bachtiar,Naikliu,Sape,Corra,Guam,,,,E,3,Bea Cukai,Kpl Derek/Crane,
Pelanggaran Peraturan Pelayaran,,09/08/2017,00:30,122.2538096,2.04189025,Laut Sulawesi,Mærsk Stralsund,Ghana,Kpl Pemadam Kebakaran/Fireboat,102,IMO 76627,USA1797,33771,Sandar,PT. Tushimaro Express,ar-Rahman al-Bazzaz,Pulau Baai,Tobilota,David Di Tommaso,Uganda,,,,C,1,TNI AD,Kpl Kayu,
Pelanggaran Peraturan Pelayaran,,22/01/2015,00:30,126.4490419,-4.30635874,Laut Banda,SS Desabla,Netherlands,Bulker/Kpl Pengangkut Barang Curah,237,IMO 62795,CKO1125,22429,Layar,PT. Lintas Nusa Ekspress,John Rawls,Kairatu,Pulang Pisau,Rizky Andini,Jan Mayen,,,,F,4,TNI AD,Kpl Pemerintah,
Pelanggaran Peraturan Pelayaran,,04/12/2017,17:45,116.9326409,-7.07622199,Laut Flores,MSC Leigh,Brazil,Kpl Nelayan,225,IMO 36237,EDP18146,84296,Lego,PT. Penta Prima Utama,Junko Takeuchi,Busua,Sedanau,Vyacheslavovich Smirnov,Portugal,,,,F,5,TNI AD,Speed Boat,
Pelanggaran Peraturan Pelayaran,,28/12/2016,23:10,130.1844537,-5.89370242,Laut Banda,SS Gallic,Panama,Tongkang,201,IMO 71511,FXZ242120,41946,Sandar,PT. Rush Cargo Nusantara,Luna Rodrguez,Nabire,Dawai,Elza Syarief,Moldova,,,,A,3,TNI AU,Kpl Pengebor/Drillship,
Pelanggaran Peraturan Pelayaran,,29/07/2016,20:25,119.7563648,3.34380378,Laut Sulawesi,SS Bovic,Uruguay,Kpl Nelayan,135,IMO 99978,MMJ3117,43953,Sandar,Agung Jaya,Tsu Shi Ma,lamakera,Kolbano,Sigourney,Bhutan,,,,C,4,TNI,Kpl Pengebor/Drillship,
Pelanggaran Peraturan Pelayaran,,24/11/2014,11:25,118.1063693,-7.93533746,Laut Flores,"Maharshi Vamadeva, LPG Tanker",Thailand,Kpl Ro-Ro,230,IMO 59625,ZER182,12615,Lego,PT. Uni Logistik Indonesia,Matthew Gumley,Sanana,Dapalan,Kjaernett,Micronesia,,,,F,6,Polri,Supply Ship,
Pelanggaran Peraturan Pelayaran,,19/07/2016,07:35,135.4447986,0.13231907,Laut Halmahera,LNG Finima,Turkmenistan,Kpl Ikan,147,IMO 45376,ASX1992,17487,Layar,PD. Elang Jaya,Bertolini,Popolii,Amurang,Pascal Mignot,Martinique,,,,A,2,TNI,Kpl Ro-Ro,
Pelanggaran Peraturan Pelayaran,,27/04/2018,09:25,125.604315,-6.56463127,Laut Banda,USS Alnitah (AK-127),Spain,Kpl Layar,168,IMO 75641,HCJ102217,24851,Layar,PT. Trimudilah Inti Mandiri,Wan Azizah Wan,Asiki,Kahakitang,Ronny,Falkland Is.,,,,B,1,Bea Cukai,Kpl Pesiar,
Pelanggaran Peraturan Pelayaran,,14/07/2016,08:05,110.86946,-5.47523,Laut Jawa,Histria Coral,Belarus,Kpl Pemadam Kebakaran/Fireboat,223,IMO 16456,NIH1216,38265,Layar,PT. Mitra Utama Sejahtera Logistik,Ron Howard,Ereke,Teluk Malala,Reina Tanaka,Somalia,,,,B,4,TNI AD,Penumpang,
Pelanggaran Peraturan Pelayaran,,19/10/2016,07:45,107.03769,-5.56341,Laut Jawa,CMA CGM Thalassa,Belgium,Tug Boat/Kpl Tunda,243,IMO 41569,QVJ32321,45375,Lego,Game Spot,Clmence,Satui/Batu licin,Fak-fak,Jessie J,Greece,,,,B,4,TNI AD,Kpl Kayu,
Pelanggaran Peraturan Pelayaran,,08/07/2017,04:55,119.2579591,-6.50154674,Laut Flores,Torrey Canyon,Vietnam,Kpl Militer,224,IMO 36338,FMF92526,86694,Lego,Graha Elang,Montanier,Bintuni,Geser,Robert Wise,Western Sahara,,,,B,2,KKP,Survey/Kpl Survei,
Pelanggaran Peraturan Pelayaran,,03/04/2016,04:25,121.5004095,3.72182929,Laut Sulawesi,Biruinta,Cote d'Ivoire,Kpl Pesiar,181,IMO 39879,GQQ20611,89859,Sandar,PT. Nafastindo Trans Logistik,Ti,Seba,Waiwole,Colin Morgan,Norfolk I.,,,,E,2,Polri,Kpl Derek/Crane,
Pelanggaran Peraturan Pelayaran,,07/09/2014,17:40,135.0668576,-0.05704268,Laut Halmahera,Amoco Cadiz,Mongolia,Kpl Nelayan,113,IMO 98435,RLP62016,33734,Layar,PT. Ekspresku Internasional Logistik,Soekarnoputri,Lagundi,Kabare,Firman Siagian,Cocos Is.,,,,C,1,Bea Cukai,Kpl Nelayan,
Pelanggaran Peraturan Pelayaran,,23/03/2016,16:25,122.2465919,3.19026654,Laut Sulawesi,MV Colombo Express,Turkey,Penumpang,237,IMO 68361,HCK15115,97222,Layar,CV. Pascal Delta Prima,Badoglio,Wuring,Malili (Sungai),Brou,St. Pierre & Miquelon,,,,B,3,TNI AL,Kpl Peti Kemas/Container,
Pelanggaran Peraturan Pelayaran,,25/03/2018,00:20,121.0272052,2.8598862,Laut Sulawesi,SS Belgic |||,Gabon,Kpl Pemadam Kebakaran/Fireboat,152,IMO 17768,IBG323,41892,Sandar,PT. Mediacom TV,Claudio Reyna,Meulaboh,Pamanukan/Blanakan,Hamidy,Hungary,,,,D,3,Bea Cukai,Bulker/Kpl Pengangkut Barang Curah,
Pelanggaran Peraturan Pelayaran,,21/07/2017,22:55,128.7738466,-5.50930184,Laut Banda,Maritime Jewel,Norway,Kpl Ro-Ro,178,IMO 91494,PYS5243,27843,Layar,PT. Transindo Xpress,Eng Hian,Kesui,Tanah Ampo,Fabe,Dominican Republic,,,,C,4,Bea Cukai,Bulker/Kpl Pengangkut Barang Curah,
Pelanggaran Peraturan Pelayaran,,19/09/2017,02:10,126.7527277,-5.25324165,Laut Banda,MV Amastra,Faroe Is.,Kargo/Barang,198,IMO 79619,GHM21519,51368,Layar,Standard Chartered Bank,Suhatman,Lakara,Toyando,Josef Escher,Burkina Faso,,,,F,1,Polri,Kpl Pesiar,
Pelanggaran Peraturan Pelayaran,,30/11/2016,21:45,117.2709118,-7.33303169,Laut Flores,MV Colombo Express,Tuvalu,Kpl Derek/Crane,193,IMO 45334,HCY26237,33152,Sandar,PT. Wira Andalan Sukses,Sultan Mahmud Shah I,P. Raas,Subi,Parejo,Trinidad & Tobago,,,,B,1,Polri,Kpl Nelayan,
Pelanggaran Peraturan Pelayaran,,15/04/2014,16:25,125.982342,-6.319154,Laut Banda,CMA CGM Medea,British Indian Ocean Territory,Kpl Layar,147,IMO 64733,POK142510,86622,Lego,PT. Sky Light Multitrada,Godn,Telaga Biru,Waigama,Maicosuel,Montserrat,,,,F,5,Bea Cukai,Tug Boat/Kpl Tunda,
Pelanggaran Peraturan Pelayaran,,22/02/2014,13:50,130.115954,2.02324786,Laut Halmahera,SS Belgic |||,France,Kpl Selam,238,IMO 46933,FXO261918,71174,Layar,PT. Three Global Pratama Indonesia,Chelsi Smith,Tanjung Moco,Cituis,Alo Liliweri,Belize,,,,C,6,KKP,Kpl Pengebor/Drillship,
Pelanggaran Peraturan Pelayaran,,16/12/2014,11:50,130.9633368,1.07080544,Laut Halmahera,Truelove,Philippines,Kpl Nelayan,147,IMO 43798,FPJ241520,79456,Sandar,PT. Xpresindo Courier,Muhammad Agung,Serwaru,Bitung,Diogo,Suriname,,,,C,4,TNI,Kpl Kayu,
Pelanggaran Peraturan Pelayaran,,24/09/2015,16:50,125.8317244,-6.5500156,Laut Banda,SS Ideal X,Angola,Supply Ship,162,IMO 72698,HKR92324,32462,Sandar,PT. Ben Sinergi Translogistik,Luz,Sape,Branta,Zroual,Tokelau,,,,E,2,Bea Cukai,Kpl Penyelamat/Lifeboat,
Pelanggaran Peraturan Pelayaran,,04/12/2019,12:40,108.58686,-3.54803,Laut Jawa,U-Sea Colonsay,St. Pierre & Miquelon,Kpl Ro-Ro,149,IMO 67475,XKG42412,74247,Sandar,PT. Buana Tirta,Howard Martin Temin,Ambon,Munte/Luwu Utara,Mary Robinson,Iceland,,,,C,1,TNI,Kpl Pesiar,
