kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
TKI Ilegal,,17/05/2016,04:40,129.8668013,-5.0908626,Laut Banda,MV Alexia,Moldova,Kpl Ikan,230,IMO 23794,HGR131725,25179,Sandar,PT. Kemala Putra Panglima 14,Michael F.,Fani,Wakai,Bartusiak,Uzbekistan,,,,F,5,TNI AL,Penumpang,
TKI Ilegal,,29/05/2015,12:10,125.5935697,-4.75911354,Laut Banda,Seabulk Pride,Syria,Survey/Kpl Survei,233,IMO 16577,FHO201924,49871,Sandar,PT. Daya Adira Mustika,Shkodran Mustafi,Pulau Banyak,P. Raas,Peter Minuit,Portugal,,,,E,5,TNI AD,Penumpang,
TKI Ilegal,,12/04/2018,06:30,122.7985422,2.21296152,Laut Sulawesi,"TSS Golfito, banana boat of Fyffes Line",Croatia,Tanker,129,IMO 15175,RXF11522,76494,Layar,PT. Mitra Utama Sejahtera Logistik,Andrei Aleksandrovich Kuznetsov,Eray/Upisera,Gudang Arang,Benedettini,Eritrea,,,,E,5,Polri,Kpl Militer,
TKI Ilegal,,12/11/2019,15:00,124.453927,3.75606479,Laut Sulawesi,MV Macoma,Ecuador,Kpl Ro-Ro,246,IMO 67771,WCW14618,46379,Sandar,PT. Nursal Kurnia Abadi,Sosianto,Batu Enam,Pemenang,Bibit Samad,Suriname,,,,B,5,TNI AL,Kpl Ikan,
TKI Ilegal,,21/10/2016,06:35,128.2686685,-5.61230774,Laut Banda,"Maharshi Bhardwaj, LPG Tanker*Mesaimeer, LNG Tanker",New Caledonia,Kpl Militer,141,IMO 62466,RNS9224,56312,Lego,PT. Jisheng Indonesia,Abd-Allah bin Muhammad,Sukadana,Rainis,Nino Burjanadze,Congo,,,,A,4,Bakamla,Kpl Layar,
TKI Ilegal,,02/10/2018,20:20,117.3746461,-6.97293544,Laut Flores,SS Asiatic,Iran,Kpl Selam,209,IMO 13826,ZOU231023,93236,Layar,PT. Sinar Parahyangan Abadi,Publius Vergilius,Mantangisi,Oransbari,Lita Nurlita,Hungary,,,,C,3,TNI AD,Kargo/Barang,
TKI Ilegal,,20/09/2014,00:00,122.371884,3.19077891,Laut Sulawesi,SS Atlantic Conveyor,Malaysia,Kpl Pemadam Kebakaran/Fireboat,111,IMO 17295,IEH5525,43314,Layar,PD. Intan Mitra Sejati,Hartono Rekso,Dawera/Dawelor,Tanjung Pura,Charles Dawes,Paraguay,,,,F,1,TNI,Kpl Pesiar,
TKI Ilegal,,13/08/2015,02:25,111.55526,-6.09647,Laut Jawa,MT Trochus,Malaysia,Speed Boat,173,IMO 88271,FWV32522,11696,Sandar,PT. Chaya Hantaran Nusantara,Zsazsa Utari,Daruba,Badas,Chipperfield,Sudan,,,,C,6,TNI AD,Kpl Derek/Crane,
TKI Ilegal,,26/09/2015,15:30,130.1670247,-6.29118464,Laut Banda,Altmark,Mongolia,Kpl Pemadam Kebakaran/Fireboat,163,IMO 47482,GYS81218,33872,Layar,PT. Mitra Berjaya Sukses Sejahtera,Jazlin Jazimin,Merauke,Dompak,Prince Kabir,Mauritania,,,,D,3,TNI,Kpl Pemadam Kebakaran/Fireboat,
TKI Ilegal,,30/08/2017,11:05,124.3108957,3.24229396,Laut Sulawesi,SS Tropic ||,Liberia,Survey/Kpl Survei,103,IMO 25381,LJJ1369,23466,Lego,PT. Mitra Berjaya Sukses Sejahtera,Harald zur,Kumai,Anyer Lor,Mudomo,Uzbekistan,,,,E,3,TNI AL,Kpl Nelayan,
TKI Ilegal,,28/11/2017,02:40,106.67585,-4.30811,Laut Jawa,"TSS Camito, banana boat of Fyffes Line.",Anguilla,Kargo/Barang,246,IMO 13921,UEY15819,51552,Layar,PT. Tpal Ekspres Indonesia,Hariyadi,Galesong,Bintuhan/Linau,Tranquillo,Uganda,,,,E,1,Bea Cukai,Kpl Peti Kemas/Container,
TKI Ilegal,,08/08/2019,13:10,135.4576681,1.34399615,Laut Halmahera,Shuttle tanker,Equatorial Guinea,Tug Boat/Kpl Tunda,242,IMO 68816,BQB161619,86786,Layar,Kharisma Abadi,Angella,Probolinggo,Tangkiang,Snegur,Mayotte,,,,B,6,TNI AD,Kpl Ikan,
TKI Ilegal,,23/08/2017,06:45,131.2116795,1.24027779,Laut Halmahera,USS Ara (AK-136),Malaysia,Kpl Penyelamat/Lifeboat,206,IMO 38165,UYG17262,32641,Lego,PT. Hadid Steel Indonesia,Sutrisno Bachir,Jinato,Bataka,Kyary Pamyu,Ethiopia,,,,B,4,TNI AU,Supply Ship,
TKI Ilegal,,05/05/2016,04:15,116.5426666,-7.12105967,Laut Flores,MT Sidsel Knutsen,Cyprus,Kpl Nelayan,224,IMO 37383,JNW101518,45215,Layar,Yayasan Fajar Taruna Harmonis,Nolasco,Mempawah,Bagan siapi-api,Thohir,Equatorial Guinea,,,,B,4,Polri,Kpl Militer,
TKI Ilegal,,19/03/2018,23:50,135.2227622,-0.13095138,Laut Halmahera,MOL Enterprise,Tunisia,Kpl Layar,185,IMO 44779,DPQ1189,72139,Lego,PT. Mekar Lintas Nusa,George McGovern,Teor,Kuala Pembuang,Takei,Nauru,,,,E,6,Bakamla,Kargo/Barang,
TKI Ilegal,,26/10/2019,16:30,126.5504461,-4.48764446,Laut Banda,MS Costa Allegra,Mali,Tug Boat/Kpl Tunda,225,IMO 31295,KDV11213,15137,Layar,PT. Indo Efti,Fbio Pereira,Benoa,Carik,Linderoth,Puerto Rico,,,,C,2,Polri,Kpl Nelayan,
TKI Ilegal,,05/02/2014,03:25,126.0231838,-5.16219096,Laut Banda,"Emma Mærsk, container ship for Maersk Line",Grenada,Kpl Layar,160,IMO 95139,JAF325,68951,Layar,PT. Ekspres Sistem Indonesia,Attilio,Tanjung Medang,Matui,Danil de Ridder,Cameroon,,,,B,6,TNI,Kpl Peti Kemas/Container,
TKI Ilegal,,22/03/2014,15:15,111.33692,-4.55312,Laut Jawa,"TSS Camito, banana boat of Fyffes Line.",Austria,Kpl Derek/Crane,201,IMO 49286,QCJ71215,37519,Lego,PT. Ekspres Sistem Indonesia,Florentino Prez,Fani,Sei Berombang,Ivo Josipovi,Papua New Guinea,,,,D,2,Polri,Kpl Penyelamat/Lifeboat,
TKI Ilegal,,09/05/2016,15:05,133.6676584,2.38511603,Laut Halmahera,MV Star Osakana,Bermuda,Kpl Pengeruk/Dredger,161,IMO 22193,LOZ619,96239,Layar,PT. Absy Cipta Mandiri,Samora Machel,Geser,Ereke,Putri Raemawasti,St. Helena,,,,F,3,TNI AD,Kpl Militer,
TKI Ilegal,,13/01/2019,00:30,110.31202,-4.29901,Laut Jawa,Exxon Valdez,Lithuania,Penumpang,250,IMO 86646,RQG20108,29684,Lego,PT. Sinar Usaha Cemerlang,Nkurunziza,Tanjung Pakis,Teluk Leidong,Angella,Switzerland,,,,F,5,TNI,Kpl Pemadam Kebakaran/Fireboat,
TKI Ilegal,,03/08/2018,14:15,132.9057055,-0.09808377,Laut Halmahera,"Estelle Mærsk, container ship for Maersk Line",Falkland Is.,Kpl Kayu,212,IMO 75493,EBU161026,51751,Sandar,PT. Ben Sinergi Translogistik,Harun Kamil,Kisar,Cilacap,Bocelli,Mauritius,,,,D,3,TNI,Kpl Peti Kemas/Container,
TKI Ilegal,,15/09/2017,04:10,117.2015732,-6.81084386,Laut Flores,SS Georgic,Honduras,Kpl Kayu,138,IMO 98695,XEI4184,35637,Sandar,PT. Alfindo Trans Courier,Barthold Georg,Palopo/Tg. Ringgit,Glimandangin,Jessica Anthony,Sweden,,,,C,4,Polri,Kpl Pemerintah,
TKI Ilegal,,07/02/2019,04:30,122.0769067,2.56069848,Laut Sulawesi,SS Medic,Jordan,Kpl Derek/Crane,140,IMO 74542,ASC26617,43353,Lego,PT. Biro Grata Mandiri,Adha Abdul Razak,Bajoe,Anyer Lor,Karmila,Fiji,,,,F,1,TNI,Kpl Militer,
TKI Ilegal,,23/03/2015,05:40,117.5752818,-7.39389789,Laut Flores,CMA CGM Thalassa,Norway,Speed Boat,201,IMO 38851,IEE26910,59137,Layar,PT. Jaha Buana Lestari,Isadore M. Singer,Tembilahan,Fak-fak,Ryosuke,Western Sahara,,,,F,3,KKP,Tanker,
TKI Ilegal,,16/05/2018,02:05,120.0076864,1.93107647,Laut Sulawesi,MS Antenor,Jamaica,Kpl Penyelamat/Lifeboat,142,IMO 75447,KLQ566,69623,Sandar,PT. Xpresindo Courier,Syaukani Hasan Rais,Kereng Bengkirai,Tarakan,David Saul Marshall,Lesotho,,,,D,2,Polri,Speed Boat,
TKI Ilegal,,07/04/2014,08:50,129.3190199,-4.30405401,Laut Banda,USS Allegan (AK-225),Dominica,Penumpang,116,IMO 45582,TMJ2642,44481,Layar,PT. Ravera Angkasa Mandiri,Lovro Zovko,Sukadana,Ambon,Slamet Utomo,Fiji,,,,B,6,TNI AL,Kpl Militer,
TKI Ilegal,,17/10/2016,14:35,138.6870805,1.53730583,Laut Halmahera,Hansa Carrier,Botswana,Penumpang,106,IMO 55114,LNF17324,74999,Sandar,PT. Dharmasa Adi Sejahtera,Adam le Fondre,Manitingting,Biak,Sukasto Efendi,Iraq,,,,A,5,Polri,Kpl Pemerintah,
TKI Ilegal,,03/05/2019,13:25,125.982525,-6.30491677,Laut Banda,"Maharshi Vamadeva, LPG Tanker",Cote d'Ivoire,Kpl Militer,151,IMO 13965,JSK61519,84478,Sandar,Perusahaan Umum (Perum) Damri,Chevrina,Bastiong,Banda Naira,Hardjosubroto,Botswana,,,,D,3,TNI AD,Survey/Kpl Survei,
TKI Ilegal,,27/11/2016,03:05,129.4901071,-4.20836414,Laut Banda,COSCO Guangzhou,Mexico,Kpl Peti Kemas/Container,131,IMO 59451,ADF543,51618,Sandar,PT. CiPTa Pesona Buana,Arjen,Pasangkayu,Pangkalan Dodek,Hlder,Australia,,,,A,5,Bea Cukai,Kpl Layar,
TKI Ilegal,,28/05/2017,01:20,132.2529202,0.98848799,Laut Halmahera,MV Sea Star,Benin,Kpl Selam,125,IMO 45638,UGJ72624,38845,Sandar,Graha Elang,Youssef,Kuala Semboja/Sebulu,Kuala Langsa,Hasyimi,Malawi,,,,E,6,Polri,Bulker/Kpl Pengangkut Barang Curah,
TKI Ilegal,,21/06/2017,11:25,106.68849,-5.00318,Laut Jawa,USS Ara (AK-136),Fiji,Speed Boat,219,IMO 54182,CRQ241319,53119,Sandar,PT. Global Artha Abadi,Francisco Javier Rodrguez,Maidi,Wonreli,Khansa,Oman,,,,A,2,TNI,Kpl Pemerintah,
TKI Ilegal,,07/08/2018,12:25,127.5048712,-6.43226297,Laut Banda,MV Delight,Cape Verde,Kpl Pemadam Kebakaran/Fireboat,173,IMO 93783,NHG9105,94795,Sandar,Graha Elang,L.A. Reid,Depapre,Sawang,Luis Enrique Martnez,Panama,,,,A,3,TNI,Kpl Pengeruk/Dredger,
TKI Ilegal,,19/09/2016,20:35,107.84326,-4.15903,Laut Jawa,LNG Finima,Bosnia & Herzegovina,Penumpang,115,IMO 67615,JGP4152,32758,Sandar,CV. Pascal Delta Prima,Ngurah,Fogi,Fak-fak,Yoga Sugomo,Cape Verde,,,,D,1,KKP,Kpl Selam,
TKI Ilegal,,31/05/2019,02:55,130.015361,0.69078484,Laut Halmahera,Exxon Valdez,Bosnia & Herzegovina,Kpl Pemadam Kebakaran/Fireboat,106,IMO 79948,MJD1192,56125,Sandar,Game Spot,Wan Azizah Wan,Kuala Enok,Dawera/Dawelor,Thnen,Qatar,,,,A,3,TNI AU,Kargo/Barang,
TKI Ilegal,,09/11/2017,02:10,136.4988349,0.91569136,Laut Halmahera,Mærsk Stralsund,Cyprus,Tongkang,109,IMO 82663,JHD14117,61548,Sandar,Toko Obat Bandung,Nndor Hidegkuti,Pulau Baai,Dompak,January Christy,Bermuda,,,,E,4,TNI AD,Tug Boat/Kpl Tunda,
TKI Ilegal,,16/02/2016,22:40,107.45718,-4.11429,Laut Jawa,SS Nomadic,South Korea,Supply Ship,119,IMO 98278,FYZ13268,31917,Lego,PT. Kemala Putra Panglima 14,Hutapea,Kuala Pembuang,Sungai Nyamuk/Sebatik,Abdul Kader Keta,Oman,,,,A,1,TNI AD,Speed Boat,
TKI Ilegal,,03/12/2015,12:40,122.9585529,4.30971574,Laut Sulawesi,MV Empire MacKay,Guam,Tanker,167,IMO 98235,XCD1561,89841,Layar,Kharisma Abadi,Zhirkov,Banda Naira,Kolbano,Soemarno,Kiribati,,,,B,3,TNI,Survey/Kpl Survei,
TKI Ilegal,,04/06/2017,11:50,137.2329066,2.35999519,Laut Halmahera,Thomas W. Lawson,Cameroon,Kpl Pengeruk/Dredger,172,IMO 58831,RMB202413,36374,Layar,PT. Ekamatra Rizqi Anugrah,Iolu,Rainis,Lerokis,Yoichiro Nambu,Switzerland,,,,A,4,Polri,Kpl Pemadam Kebakaran/Fireboat,
TKI Ilegal,,15/09/2018,14:10,119.7364494,-7.61982482,Laut Flores,"Houston Express, container ship for Hapag-Lloyd line",Tokelau,Kpl Pengebor/Drillship,138,IMO 64171,TBC21210,74999,Lego,Game Spot,Maud Adams,Kuala Mendahara,Langara,Ayhan Akman,Saudi Arabia,,,,A,1,KKP,Tanker,
TKI Ilegal,,05/05/2019,06:25,117.3620192,-7.63406205,Laut Flores,MV Colombo Express,Vietnam,Kpl Ro-Ro,149,IMO 52115,PVN211619,56149,Sandar,PT. Trimudilah Inti Mandiri,Golban,Meulaboh,Probolinggo,Assou-Ekotto,Montenegro,,,,F,3,TNI AL,Kpl Militer,
TKI Ilegal,,17/09/2016,20:40,107.14428,-4.89661,Laut Jawa,MV Alexia,North Korea,Kpl Ro-Ro,192,IMO 37316,YIW4224,37193,Lego,PT. Gema Lintas Semesta,Kirch,Labuhan Uki,Labuhan Haji,Chery,Jordan,,,,F,1,Bea Cukai,Tongkang,
TKI Ilegal,,02/09/2016,13:45,128.1536291,-6.68887481,Laut Banda,USS Alnitah (AK-127),Antarctica,Kpl Penyelamat/Lifeboat,230,IMO 41632,BSJ19171,75154,Layar,PD. Anugerah Sejati,Vasili Lukichev,Batang,Kolbano,Thorning,Romania,,,,F,5,Polri,Kpl Penyelamat/Lifeboat,
TKI Ilegal,,31/07/2017,21:05,111.42236,-4.16271,Laut Jawa,SS Atlantic Causeway,Guatemala,Kpl Selam,202,IMO 42466,VKG61111,18538,Sandar,PT. Reycom Document Solusi,Omarov,Kuala Enok,Lakara,Abelson,Tajikistan,,,,C,6,Bea Cukai,Kpl Ro-Ro,
TKI Ilegal,,20/08/2018,00:20,118.0964907,-6.43237314,Laut Flores,MOL Enterprise,Kiribati,Tongkang,245,IMO 46149,NIR13135,17774,Sandar,PT. Elang Buana Perkasa,Thomas Alva,Manu/Gamumu,Benete,Julius Lothar Meyer,Czech Republic,,,,D,4,TNI,Kpl Pengeruk/Dredger,
TKI Ilegal,,16/10/2016,08:15,127.3629687,-6.48999916,Laut Banda,MT Trochus,Marshall Is.,Kpl Pemerintah,188,IMO 34299,SWY25616,46266,Sandar,PT. Absy Cipta Mandiri,De La Soul,lamakera,Kalianget,Calai,Maldives,,,,D,4,TNI AL,Bulker/Kpl Pengangkut Barang Curah,
TKI Ilegal,,27/04/2014,00:50,133.8116224,1.56453245,Laut Halmahera,MV Karen Danielsen,Bangladesh,Tongkang,184,IMO 39284,LKZ3231,45228,Sandar,CV. Geulis Indah,Robert G.,Tilamuta,Waisai,Grimm Bersaudara,South Korea,,,,B,4,KKP,Kargo/Barang,
TKI Ilegal,,17/04/2018,17:55,123.8045262,2.50027243,Laut Sulawesi,SS American Victory,Canada,Kpl Derek/Crane,237,IMO 89885,HRX222025,17627,Lego,PT. Dakota Lintas Buana,Rejewski,Dumai,Tanah Ampo,Robert Bruce,Comoros,,,,C,6,KKP,Bulker/Kpl Pengangkut Barang Curah,
TKI Ilegal,,02/10/2017,20:15,108.88198,-6.0155,Laut Jawa,MSC Sabrina,Rwanda,Speed Boat,206,IMO 67976,RGY2581,63777,Sandar,PT. Toyo Pack Prima Mandiri,Henry Ford,Bulukumba/Lappe'e,Eray,R.A. Wira Tanu Datar IV,Uruguay,,,,F,2,TNI AU,Kpl Pemadam Kebakaran/Fireboat,
TKI Ilegal,,30/08/2016,16:05,110.71278,-5.92059,Laut Jawa,SS Cufic ||,Liechtenstein,Tongkang,110,IMO 95256,VCO17619,41791,Sandar,PT. Gema Lintas Semesta,Roesman,Barus,Falabisahaya,Sean Lennon,Congo,,,,C,2,Polri,Kpl Pemadam Kebakaran/Fireboat,
TKI Ilegal,,29/03/2014,00:10,128.7401953,-6.2621834,Laut Banda,"Houston Express, container ship for Hapag-Lloyd line",Uruguay,Tanker,121,IMO 41487,THC21111,87466,Layar,Toko Lili,Raison,Muntok,Patimban,Onew,Turkey,,,,F,3,TNI,Kpl Pesiar,
TKI Ilegal,,01/03/2014,21:10,130.2986991,-4.77830432,Laut Banda,SS vedic,Austria,Kpl Peti Kemas/Container,241,IMO 87289,JCC142020,52471,Layar,PT. Jabeny Logistics,R. Hunt,P. Sabutung,lamakera,Suk Young,Rwanda,,,,E,5,Bea Cukai,Tug Boat/Kpl Tunda,
TKI Ilegal,,27/09/2019,05:55,122.4469422,3.59564129,Laut Sulawesi,MV Ancylus,Belize,Kpl Pemadam Kebakaran/Fireboat,156,IMO 22551,COW6137,47126,Lego,PT. Nusantara Indoglobal Cargo,Dahliana,Likupang,Lakara,Seretse,Tuvalu,,,,E,1,TNI AD,Tug Boat/Kpl Tunda,
TKI Ilegal,,04/09/2015,22:55,110.53573,-4.21408,Laut Jawa,MT Trochus,New Zealand,Tanker,176,IMO 34214,JLV4177,35326,Layar,PT. Paramas Permata,Paulo Dybala,Bojonegara,Juwana,Al Ahmed,Cambodia,,,,D,6,Polri,Kpl Ikan,
TKI Ilegal,,13/05/2019,08:10,124.0031177,2.52791826,Laut Sulawesi,Olga Mærsk (1948),Guam,Kpl Penyelamat/Lifeboat,153,IMO 55991,GDL5144,49718,Sandar,PT. Indoguna Sarana Ekspress,Yayuk Suseno,Kao,Sebuku,Agustina,Tajikistan,,,,A,3,Bea Cukai,Bulker/Kpl Pengangkut Barang Curah,
TKI Ilegal,,23/06/2018,10:10,138.8219567,0.60235639,Laut Halmahera,Savannah Express,Turks & Caicos Is.,Kpl Kayu,184,IMO 32691,CHJ8124,59564,Layar,PT. Windu Pratama Courier,Simanjuntak,Menui,Petta,Hosni,Nigeria,,,,B,5,TNI AL,Kpl Pengebor/Drillship,
TKI Ilegal,,17/01/2019,18:00,116.9105932,-7.18032022,Laut Flores,MV Maj. Bernard F. Fisher (T-AK-4396),Saudi Arabia,Speed Boat,186,IMO 59485,PRZ6146,98412,Lego,PT. Indonusa Putra Mandiri,Uichiro Hatta,Giliketapang,Bintuni,Dominik Kohr,Wallis & Futuna,,,,A,6,Bakamla,Kpl Pengeruk/Dredger,
TKI Ilegal,,13/05/2015,12:35,126.2597247,-5.23521574,Laut Banda,Olga Mærsk (1948),Denmark,Kpl Selam,132,IMO 68148,GJT252420,23588,Layar,PD. Elang Jaya,Nyak Arif,Tepeleo/Tapaleo,Segun,Kasan Soleh,Kenya,,,,A,1,KKP,Tanker,
TKI Ilegal,,19/04/2019,12:15,117.1136121,-7.99396181,Laut Flores,USS Ascella (AK-137),Singapore,Kpl Pesiar,232,IMO 12719,RBO8117,23455,Lego,PT. Toyo Pack Prima Mandiri,Cempaka Sari,Bataka,Giliketapang,Szent Gyrgyi,Bangladesh,,,,A,2,Polri,Survey/Kpl Survei,
TKI Ilegal,,17/09/2018,11:40,135.3517715,1.38006348,Laut Halmahera,SS Atlantic Conveyor,Tajikistan,Kpl Ikan,124,IMO 99854,RTT21107,58741,Sandar,CV. Geulis Indah,Victor Aaron,Essang,Sintete,Joo Moutinho,Iran,,,,E,5,TNI AD,Tanker,
TKI Ilegal,,19/03/2016,06:10,129.1441681,-5.88306147,Laut Banda,USS Allegan (AK-225),Guyana,Kpl Pesiar,155,IMO 47919,TPS102021,54775,Sandar,PT. Bintang Buana Kargotama,Troy Hewitt,Menui,Bajoe,Aurelie,Moldova,,,,C,4,KKP,Kpl Ikan,
TKI Ilegal,,09/03/2018,06:05,136.556435,2.22612158,Laut Halmahera,MV Sea Star,Haiti,Kpl Pemadam Kebakaran/Fireboat,232,IMO 36646,NRO131,52236,Sandar,PT. Sayap Biru Ekspres,Lia,Labuha,Tua Pejat,Purnomo,Uganda,,,,A,2,Bea Cukai,Kpl Ikan,
TKI Ilegal,,24/12/2018,02:50,127.0141245,-6.67615578,Laut Banda,Salem,Slovenia,Kpl Penyelamat/Lifeboat,166,IMO 59157,ITV5620,21736,Lego,PT. Rekha Trans Utama,Johannes Geis,Sampang,Teluk Tapang,Francisco Franco,Congo,,,,D,5,Bea Cukai,Kpl Ikan,
TKI Ilegal,,26/07/2019,10:50,107.27347,-5.21689,Laut Jawa,SS Belgic ||||,Mexico,Kpl Ikan,147,IMO 66976,LXJ7154,55945,Sandar,PT. Nusantara Ekspress,Shane Gray,Sintete,Lirung,Ade Suhendra,Montserrat,,,,B,5,KKP,Speed Boat,
TKI Ilegal,,20/11/2019,14:35,122.532434,2.93808672,Laut Sulawesi,MV Ancylus,Morocco,Kpl Penyelamat/Lifeboat,154,IMO 21789,TPR241424,44596,Layar,PT. Indoguna Sarana Ekspress,Innocenzo Ciocchi Del,Sinaboi,Damar,Nwankwo,Cyprus,,,,A,4,Bea Cukai,Penumpang,
TKI Ilegal,,20/03/2018,03:05,107.11762,-6.10434,Laut Jawa,USS Adhara (AK-71),Tonga,Speed Boat,148,IMO 12921,BNU241425,59316,Lego,PT. Mekar Lintas Nusa,Katy Perry,Kupang,Sintete,W. Szostak,Albania,,,,A,4,Bea Cukai,Kpl Selam,
TKI Ilegal,,31/07/2018,16:05,109.43756,-5.29438,Laut Jawa,SS vedic,Myanmar,Tug Boat/Kpl Tunda,121,IMO 27437,FFN2811,19225,Lego,PT. Sinar Usaha Cemerlang,Ivn Helguera,Talaga Raya,Pasokan,Tatiek,Tajikistan,,,,E,1,TNI,Kpl Penyelamat/Lifeboat,
TKI Ilegal,,25/05/2015,01:10,119.9356943,2.67573513,Laut Sulawesi,COSCO Guangzhou,Christmas I.,Kpl Pesiar,147,IMO 93347,RHZ20136,52482,Layar,PT. Primajaya Abadi Logistik,Simbolon,Waren,Hatu Piru,Ashley Buttcher,Central African Republic,,,,C,3,TNI AD,Kpl Selam,
TKI Ilegal,,25/06/2019,15:30,133.0469641,1.67592437,Laut Halmahera,"Al Rekayyat, LNG Tanker",Greenland,Kpl Pemadam Kebakaran/Fireboat,151,IMO 84531,SUL18619,42455,Layar,PT. Rajawali Dirgantara Perkasa,Borisman,Raijua,Watunohu,Sandy Denny,Oman,,,,F,5,TNI AL,Kpl Pesiar,
TKI Ilegal,,20/10/2015,21:35,121.3822386,3.5731565,Laut Sulawesi,SS Prospector,Bhutan,Kpl Peti Kemas/Container,248,IMO 79281,OFH241618,71574,Sandar,PT. Delta Anugerah Lestari Ekspres,Zainal Pagaralam,amahaii,Gudang Arang,ern,Heard I. & McDonald Is.,,,,A,3,Bakamla,Kpl Pengebor/Drillship,
TKI Ilegal,,20/03/2018,03:00,107.20731,-3.66689,Laut Jawa,USS Appanoose (AK-226),Tokelau,Kpl Nelayan,123,IMO 97356,QTA14121,62414,Lego,PT. Top Express,Juwita Thofany Sanjaya,Gorontalo,Kumai,R. Kavadia,Bermuda,,,,B,1,Bea Cukai,Tanker,
TKI Ilegal,,04/04/2017,01:05,117.9817142,-7.85057854,Laut Flores,SS Naronic,Myanmar,Penumpang,149,IMO 41636,KIF23181,19256,Layar,PT. Penta Prima Utama,Pavel Krma,Dompak,Ampenan,Cameron Creswell,Benin,,,,E,2,Bakamla,Speed Boat,
